Bevölkerungsbewegung seit 1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9179114;      Althegnenberg;20;10;89;69;30;964;17;9;68;77;-1;1099;13;12;114;61;54;1317;21;19;95;82;15;1467;16;9;118;84;41;1744;10;15;98;104;-11;1860;23;19;132;126;10;2072;23;16;110;118;-1;2070;17;8;180;154;35;2060;15;15;121;113;8;2069
9179117;      Egenhofen;29;35;107;159;-58;1612;21;32;119;92;16;1703;21;34;146;107;26;2030;36;28;182;127;63;2437;38;17;238;186;73;3038;25;31;195;219;-30;3201;41;38;218;211;10;3506;46;49;200;200;-3;3506;30;42;206;170;24;3462;38;33;186;178;13;3476
9179118;      Eichenau;56;42;304;224;94;3648;83;44;977;365;651;6033;88;58;699;557;172;9070;93;61;740;586;186;10262;88;68;760;675;105;11137;94;118;817;726;67;11961;90;122;778;753;-7;11904;95;154;700;817;-176;11722;82;146;981;761;156;11689;77;152;790;815;-100;11593
9179119;      Emmering;58;27;402;371;62;2890;71;42;718;661;86;4485;67;32;543;583;-5;5361;81;28;676;518;211;5973;54;40;416;454;-24;6071;47;49;489;385;102;6318;61;53;610;575;43;6822;64;52;559;519;52;6873;64;56;859;717;150;6656;54;64;663;598;55;6711
9179121;      Fürstenfeldbruck, GKSt;304;172;3487;2378;1241;18562;289;237;3529;2259;1322;24124;342;295;3446;2960;533;31887;370;335;2346;2048;333;31048;340;285;2392;2129;318;32405;323;340;2176;2074;85;34152;390;459;3480;3543;-132;36843;381;452;3929;3597;261;37063;371;457;5551;4810;655;36434;366;446;5868;5276;512;36953
9179123;      Germering, GKSt;211;88;1538;1033;628;11211;449;166;5229;2696;2816;26957;331;257;2728;2276;526;34788;387;295;2634;2271;455;36034;371;262;2532;2336;305;36348;305;383;2834;2257;499;37780;426;352;2975;2921;128;40511;410;379;2795;2870;-44;40461;429;487;3921;2963;900;40171;384;480;3660;3104;460;40632
9179125;      Grafrath;34;25;208;194;23;1904;24;71;440;252;141;2191;36;42;246;225;15;2913;28;57;415;255;131;3186;31;42;345;233;101;3443;29;36;308;336;-35;3588;31;66;438;333;70;3941;21;41;355;343;-8;3932;36;53;441;291;133;3852;24;64;369;338;-9;3843
9179126;      Gröbenzell;128;57;786;581;276;6821;167;96;2500;1240;1331;11919;147;106;1758;1303;496;17013;159;181;1281;1139;120;18139;143;147;1369;1294;71;18830;155;192;1351;1181;133;19512;136;213;1371;1523;-229;19776;150;212;1309;1356;-109;19649;143;230;1717;1549;81;19152;127;226;1580;1466;15;19172
9179128;      Hattenhofen;17;5;51;37;26;851;22;10;66;45;33;948;5;9;74;44;26;1062;18;10;90;49;49;1210;13;5;90;63;35;1377;9;8;113;117;-3;1379;14;4;92;107;-5;1537;16;16;136;104;32;1567;15;17;135;121;12;1508;14;11;119;92;30;1538
9179130;      Jesenwang;17;20;24;27;-6;840;16;17;49;30;18;846;11;9;33;22;13;924;18;23;75;25;45;1173;19;34;99;50;34;1391;8;33;100;76;-1;1534;11;26;112;88;9;1579;19;43;152;80;48;1626;18;34;145;87;42;1623;13;37;109;60;25;1648
9179131;      Kottgeisering;18;7;67;63;15;858;9;17;421;347;66;927;15;14;114;63;52;1200;21;12;94;90;13;1331;15;5;115;90;35;1602;15;14;123;106;18;1593;12;18;103;114;-17;1590;6;12;124;90;28;1618;18;21;114;110;1;1571;15;8;74;84;-3;1571
9179132;      Landsberied;7;5;12;19;-5;515;16;6;41;31;20;613;10;7;18;36;-15;809;13;5;40;44;4;907;13;6;93;56;44;1247;14;11;86;57;32;1501;18;10;78;82;4;1618;25;14;101;93;19;1637;20;13;111;110;8;1596;9;14;93;112;-24;1572
9179134;      Maisach;150;50;476;440;136;7098;123;71;718;547;223;7893;108;78;712;547;195;9537;149;75;767;626;215;10561;117;81;770;699;107;12086;118;105;785;772;26;12896;140;124;957;1061;-88;14182;147;126;940;921;40;14223;135;129;1119;1139;-14;13828;127;137;1116;1051;55;13889
9179136;      Mammendorf;56;17;121;118;42;2380;31;21;170;144;36;2395;34;18;119;137;-2;2443;59;24;298;235;98;3044;46;28;412;237;193;4018;36;22;317;295;36;4593;54;23;311;267;75;4899;54;32;291;333;-20;4877;46;49;423;335;85;4847;49;36;412;338;87;4934
9179137;      Mittelstetten;21;5;46;83;-21;836;14;12;56;57;1;877;10;6;87;55;36;1095;18;15;108;86;25;1367;14;6;125;101;32;1569;10;16;94;95;-7;1701;17;15;79;88;-7;1704;11;19;106;102;-4;1700;18;18;145;108;37;1666;8;13;118;120;-7;1659
9179138;      Moorenweis;66;31;205;211;29;2686;46;32;242;188;68;2735;30;24;195;166;35;2956;49;20;199;133;95;3108;24;19;239;153;91;3368;38;15;216;162;77;3875;39;41;194;233;-41;4120;50;39;203;220;-6;4111;45;47;343;239;102;4047;49;36;274;259;28;4076
9179140;      Oberschweinbach;16;15;32;31;2;726;17;21;45;45;-4;790;5;22;33;17;-1;887;11;14;42;26;13;1077;13;5;106;67;47;1304;10;28;158;96;44;1624;13;54;160;128;-9;1709;22;35;124;105;6;1717;20;27;219;126;86;1661;18;24;135;123;6;1667
9179142;      Olching, St;180;83;1059;622;534;9130;235;126;1899;1342;666;14129;223;128;1520;1363;252;18973;265;152;1789;1551;351;20702;239;162;1695;1466;306;22796;235;232;1704;1548;159;25018;266;224;1909;2006;-55;27930;251;231;1672;1970;-278;27653;242;279;2340;2031;272;27260;232;284;2146;1955;139;27407
9179145;      Puchheim, St;74;28;381;271;156;3555;119;48;1863;693;1241;7247;181;89;1874;1472;494;17692;218;165;1740;1541;252;19004;168;138;1458;1423;65;19629;157;169;1612;1378;222;19769;208;204;1446;1626;-176;21235;207;206;1657;1685;-27;21221;186;221;1899;1674;190;21007;175;235;1732;1697;-25;20988
9179147;      Schöngeising;12;9;56;51;8;927;13;9;106;73;37;1131;11;13;119;66;51;1467;15;18;62;67;-8;1562;17;17;130;110;20;1824;16;17;98;89;8;1886;13;10;125;123;5;1911;15;21;84;98;-20;1890;11;18;104;126;-29;1872;17;15;170;96;76;1948
9179149;      Türkenfeld;43;12;118;109;40;1968;36;26;131;148;-7;2203;29;21;146;108;46;2369;41;23;153;163;8;2741;33;20;170;136;47;3228;31;16;141;190;-34;3669;18;27;203;172;22;3710;28;27;224;202;23;3732;31;41;238;208;20;3606;24;30;179;196;-23;3582
9180112;      Bad Kohlgrub;31;26;178;194;-11;1918;24;26;186;193;-9;1941;15;26;158;156;-9;1992;20;25;210;123;82;2107;28;26;196;156;42;2303;28;24;204;204;4;2531;33;31;289;268;23;2878;36;22;243;288;-31;2839;26;27;292;259;32;2909;29;24;345;375;-25;2883
9180113;      Bad Bayersoien;16;9;27;48;-14;791;13;10;54;44;13;840;10;11;73;60;12;1002;18;15;37;31;9;1044;12;12;92;71;21;1158;9;13;69;69;-4;1164;15;18;127;108;16;1236;19;12;103;74;36;1272;11;8;120;92;31;1282;13;16;86;92;-9;1273
9180114;      Eschenlohe;23;12;132;156;-13;1286;22;13;133;115;27;1371;16;16;104;96;8;1362;18;23;125;129;-9;1437;16;30;164;107;43;1654;12;28;161;150;-5;1545;14;19;90;95;-10;1570;5;24;95;91;-15;1553;19;36;87;79;-9;1534;14;21;144;124;13;1548
9180115;      Ettal;15;9;182;216;-28;1098;7;13;148;186;-44;983;7;15;162;161;-7;1021;7;13;147;157;-16;959;5;9;101;102;-5;855;8;6;88;95;-5;784;2;8;61;78;-23;734;10;11;70;78;-9;724;7;12;180;123;52;680;8;9;105;105;-1;680
9180116;      Farchant;35;25;226;175;61;2152;41;30;423;315;119;2905;32;31;309;312;-2;3275;49;42;374;260;121;3406;50;27;309;345;-13;3744;26;28;272;275;-5;3683;43;39;253;226;31;3641;45;35;219;238;-9;3628;37;24;186;226;-27;3563;23;39;237;234;-13;3550
9180117;      Garmisch-Partenkirchen, M;324;298;4260;3920;366;25751;249;348;4022;3677;246;27403;192;397;2620;2352;63;27828;254;405;3382;2807;424;26837;213;393;1925;1829;-84;26364;227;375;1912;1659;105;26068;270;415;2204;1995;64;27253;257;388;2227;2112;-16;27249;214;415;3489;3055;233;28154;237;350;4321;4126;82;28263
9180118;      Grainau;31;23;438;373;73;2887;39;28;523;483;51;3076;29;39;464;386;68;3431;51;31;528;391;157;3730;37;31;401;404;3;3766;18;29;267;310;-54;3535;33;38;277;267;5;3443;22;45;272;244;5;3449;15;49;566;414;118;3513;39;41;434;371;61;3578
9180119;      Großweil;12;16;38;48;-14;784;11;11;140;117;23;871;14;11;55;48;10;941;13;10;80;51;32;1199;15;14;78;50;29;1402;14;7;89;70;26;1456;23;9;120;86;48;1543;22;7;62;68;9;1553;25;16;120;102;27;1595;18;15;119;118;4;1599
9180122;      Krün;31;13;357;364;11;1637;39;21;367;346;39;1600;27;22;392;376;21;1947;22;17;308;238;75;1862;21;22;262;286;-25;1936;12;19;181;190;-16;1922;19;13;181;179;8;1922;17;20;190;158;29;1950;17;22;183;159;19;2007;17;19;231;243;-14;1995
9180123;      Mittenwald, M;158;60;1458;1261;295;9471;130;77;1331;1389;-5;8934;85;76;661;654;16;8698;100;70;863;687;206;8329;70;100;479;543;-94;8103;38;102;548;582;-98;7434;68;87;483;514;-50;7264;59;82;434;468;-57;7209;52;98;537;449;42;7361;58;102;524;477;3;7372
9180124;      Murnau a.Staffelsee, M;115;74;1630;1649;22;7584;103;79;1803;1643;184;8335;87;114;1500;1434;39;10457;117;153;1916;1656;224;10666;110;133;1069;928;118;11671;82;118;903;804;63;12262;109;167;978;970;-50;12110;97;133;955;894;25;12128;98;173;1029;930;24;11956;85;163;920;870;-28;11946
9180125;      Oberammergau;58;31;764;794;-3;4652;52;54;784;666;116;4531;40;52;855;737;106;4906;53;75;694;565;107;5282;54;77;391;330;38;5376;22;72;446;372;24;5228;51;68;292;339;-64;5422;43;59;297;310;-29;5393;46;61;400;381;4;5262;45;66;393;423;-51;5213
9180126;      Oberau;43;21;190;183;29;2125;27;19;338;276;70;2467;23;34;226;201;14;2480;36;31;410;305;110;2777;34;51;279;219;43;2882;28;46;234;210;6;3006;39;57;308;356;-66;3173;24;51;284;299;-42;3135;18;56;293;286;-31;3119;25;51;350;319;5;3126
9180127;      Ohlstadt;46;23;191;181;33;2134;30;30;384;205;179;2488;32;37;202;161;36;2410;38;21;259;184;92;2859;34;23;175;178;8;3251;31;31;168;208;-40;3210;29;26;186;168;21;3298;35;30;194;144;55;3352;32;36;219;150;65;3386;32;31;148;190;-41;3344
9180128;      Riegsee;10;8;53;56;-1;746;9;13;63;67;-8;780;3;12;129;119;1;1156;12;8;141;107;38;1063;14;9;61;53;13;1160;6;8;71;87;-18;1155;8;11;74;58;13;1205;18;9;79;58;30;1234;23;13;82;43;49;1247;13;14;76;71;4;1251
9180129;      Saulgrub;28;12;75;62;29;1104;16;11;76;60;21;1226;25;8;96;97;16;1412;20;14;108;122;-8;1461;27;15;135;105;42;1660;20;13;79;102;-16;1648;19;17;98;83;17;1673;18;23;97;83;9;1682;10;13;126;112;11;1655;15;22;143;139;-3;1653
9180131;      Schwaigen;10;2;54;28;34;373;7;4;39;69;-27;410;9;5;34;27;11;519;2;20;59;39;2;628;6;14;76;56;12;633;5;14;37;37;-9;601;3;5;33;19;12;605;3;7;49;43;2;607;6;4;42;34;10;597;5;5;59;34;25;622
9180132;      Seehausen a.Staffelsee;21;32;149;149;-11;1483;12;35;269;170;76;1580;12;25;230;176;41;1881;17;36;216;171;26;1975;23;28;206;179;22;2122;21;35;225;210;1;2501;15;25;205;209;-14;2461;20;16;199;181;22;2484;17;19;215;169;44;2475;24;24;168;176;-8;2467
9180133;      Spatzenhausen;12;7;49;37;17;507;8;2;32;31;7;487;18;5;169;102;80;754;9;4;114;111;8;729;14;6;47;47;8;798;5;5;54;36;18;765;5;4;34;29;6;743;10;7;40;54;-11;733;12;12;36;59;-23;736;9;3;45;47;4;740
9180134;      Uffing a.Staffelsee;33;19;173;151;36;1800;22;27;127;98;24;1816;21;21;290;245;45;2124;28;25;198;129;72;2437;37;20;237;179;75;2957;21;19;204;170;36;2978;22;22;176;152;24;3028;33;35;131;146;-17;3008;25;28;213;154;56;3071;19;30;187;175;1;3073
9180135;      Unterammergau;24;14;68;74;4;1200;20;12;82;82;8;1241;9;24;70;79;-24;1213;18;12;91;66;31;1251;13;16;113;80;30;1406;14;15;95;89;5;1466;8;19;85;113;-39;1546;19;22;94;107;-16;1530;18;24;146;81;59;1615;16;26;148;108;30;1645
9180136;      Wallgau;17;6;69;104;-24;940;14;15;121;116;4;1081;21;7;99;105;8;1138;9;7;181;117;66;1304;15;5;117;93;34;1376;11;13;90;85;3;1394;21;18;124;125;2;1531;14;17;113;122;-12;1520;12;18;157;130;21;1507;18;14;132;143;-7;1501
9180444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181111;      Apfeldorf;13;10;38;35;6;787;6;10;33;68;-39;775;9;6;59;31;31;750;10;6;57;49;12;920;11;4;51;64;-6;1070;11;6;48;56;-3;1089;16;6;107;80;37;1180;15;13;93;75;20;1199;14;10;105;69;40;1207;14;6;88;81;15;1223
9181113;      Denklingen;41;27;90;116;-12;1841;34;23;112;79;44;1883;21;16;84;60;29;1872;31;12;133;92;60;2145;28;15;93;97;9;2333;20;18;125;119;8;2525;30;25;226;185;46;2882;35;28;149;147;9;2891;25;21;207;189;22;2846;24;17;183;168;22;2867
9181114;      Dießen am Ammersee, M;91;74;730;736;11;6897;71;117;729;619;64;7235;69;120;564;413;100;7470;101;111;794;629;155;9003;71;116;621;536;40;9538;56;130;682;553;55;10294;71;134;690;600;27;10546;71;129;718;625;35;10584;73;136;817;711;43;10571;62;140;658;595;-15;10558
9181115;      Eching am Ammersee;6;6;53;68;-15;596;11;5;133;59;80;797;14;6;83;80;11;1245;13;7;108;92;22;1336;16;13;108;92;19;1496;19;9;101;94;17;1654;16;13;97;101;-1;1707;9;12;76;75;-2;1704;13;11;147;124;25;1667;8;14;115;134;-25;1642
9181116;      Egling a.d.Paar;28;15;84;104;-7;1369;21;18;76;65;14;1426;19;11;49;49;8;1504;30;9;317;266;72;1791;30;16;99;71;42;2073;20;20;88;73;15;2253;21;23;124;93;29;2386;20;22;146;122;22;2408;20;23;173;148;22;2414;25;20;137;122;20;2434
9181118;      Eresing;11;11;241;251;-10;1405;19;7;206;258;-40;1418;10;13;109;95;11;1391;17;10;102;75;34;1426;19;10;90;78;21;1627;9;18;109;90;10;1816;22;16;147;120;33;1965;19;18;121;96;26;1987;15;20;146;112;29;1983;18;14;105;82;27;2011
9181120;      Finning;18;10;56;62;2;1017;16;17;73;60;12;1069;13;16;38;52;-17;1102;15;10;90;47;48;1303;12;13;91;73;17;1584;12;11;90;123;-32;1670;18;12;130;119;17;1960;14;9;97;90;12;1973;13;15;118;111;5;1892;13;10;117;113;7;1899
9181121;      Fuchstal;33;31;170;178;-6;2332;45;25;166;123;63;2467;26;25;120;140;-19;2512;48;21;219;135;111;2945;48;22;187;198;15;3258;27;30;217;200;14;3464;36;33;282;242;43;4035;34;25;290;251;48;4083;36;46;303;247;46;3994;36;27;322;228;103;4099
9181122;      Geltendorf;79;34;189;235;-1;2886;51;34;179;114;82;3293;43;30;152;94;71;3543;65;39;303;194;135;4313;62;38;305;248;81;5306;43;30;314;341;-14;5572;66;41;325;308;42;5634;62;42;443;308;155;5788;60;50;471;330;151;5764;56;44;409;354;67;5831
9181123;      Greifenberg;10;15;92;74;13;738;6;17;60;57;-8;830;14;23;100;60;31;1015;15;43;186;81;77;1444;16;43;198;93;78;1869;9;50;204;130;33;2167;15;31;160;176;-32;2228;14;58;157;121;-8;2221;11;49;222;154;30;2160;13;28;168;148;5;2165
9181124;      Hofstetten;21;10;58;64;5;919;17;11;37;70;-27;983;19;18;85;49;37;1112;21;11;155;55;110;1477;18;3;111;89;37;1712;18;11;105;129;-17;1782;22;12;119;99;30;1915;14;17;80;90;-13;1903;24;22;98;85;15;1838;20;14;123;111;18;1856
9181126;      Hurlach;19;7;58;42;28;843;19;5;78;58;34;898;19;11;127;121;14;1047;23;9;71;85;–;1111;23;12;112;89;34;1429;26;6;104;109;15;1635;25;10;162;166;11;1951;28;7;152;116;57;2008;23;12;189;171;29;1928;23;16;160;155;12;1941
9181127;      Igling;31;14;254;171;100;1790;27;18;124;133;–;1660;20;19;110;102;9;1916;21;11;114;121;3;1827;24;22;148;104;46;2171;17;16;97;137;-39;2356;16;15;144;107;38;2527;22;17;109;101;13;2540;23;17;175;133;48;2508;16;21;138;138;-5;2503
9181128;      Kaufering, M;78;25;350;141;262;2584;64;47;810;459;368;5624;77;55;556;522;56;7269;89;54;915;746;204;8521;105;71;656;589;101;9478;68;91;560;528;9;9890;88;123;647;660;-48;10201;76;107;625;593;1;10193;80;129;902;659;194;9970;83;113;996;843;123;10093
9181129;      Kinsau;18;3;18;40;-7;656;11;7;35;33;6;704;10;7;27;34;-4;730;13;6;44;22;29;859;13;3;49;51;8;933;9;6;65;45;23;1041;12;5;74;71;10;1053;9;9;46;41;5;1058;12;10;40;63;-21;1010;10;8;55;44;13;1023
9181130;      Landsberg am Lech, GKSt;218;124;1687;1557;224;13823;215;150;2273;2135;203;16725;185;198;1810;1480;317;18309;236;209;2270;1732;565;21039;262;230;3398;2884;546;25564;261;230;1982;1788;225;28121;283;290;2283;2120;156;29346;262;294;2022;2029;-39;29344;263;311;2566;2303;215;28455;251;322;2334;2077;186;28643
9181131;      Obermeitingen;17;4;270;165;118;1498;24;9;287;136;166;1275;16;9;192;142;57;1339;12;12;158;167;-9;1379;12;9;118;97;24;1514;9;8;87;100;-12;1571;18;5;102;94;21;1775;25;8;99;111;5;1780;19;11;108;114;2;1753;10;14;91;87;0;1753
9181132;      Penzing;72;20;1124;668;508;4118;45;16;396;537;-112;3048;38;29;263;259;13;3282;41;26;275;267;23;3121;42;14;286;265;49;3520;26;19;233;252;-12;3644;30;28;285;213;74;3696;50;29;252;211;62;3757;32;37;559;323;231;3910;31;28;903;584;322;4232
9181133;      Vilgertshofen;30;26;97;114;-13;1530;27;31;100;109;-13;1559;21;26;107;67;35;1600;24;32;118;98;12;1843;25;37;209;172;25;2340;15;33;154;140;-4;2524;29;43;204;176;14;2735;31;50;169;154;-4;2728;23;43;165;167;-22;2625;23;42;228;144;65;2690
9181134;      Prittriching;28;20;51;90;-31;1379;29;16;78;79;12;1524;19;13;80;69;17;1674;23;10;101;99;15;1913;26;15;99;90;20;2299;17;15;118;100;20;2418;21;18;128;103;28;2544;23;18;116;91;30;2574;32;25;185;120;72;2581;17;17;145;120;25;2606
9181135;      Reichling;14;18;46;81;-39;983;25;13;54;56;10;1070;17;10;43;65;-15;1102;20;13;94;70;31;1344;23;13;108;84;34;1601;10;9;86;92;-5;1595;10;18;81;79;-6;1695;15;17;57;73;-18;1675;16;18;112;81;29;1710;18;10;94;95;7;1717
9181137;      Rott;20;7;64;61;16;914;17;11;56;70;-8;955;8;3;45;52;-2;927;18;13;63;60;8;1090;19;5;86;81;19;1418;11;18;82;87;-12;1472;21;9;108;91;29;1679;23;10;102;72;43;1722;18;16;91;81;12;1716;29;16;99;83;29;1744
9181138;      Scheuring;24;11;48;39;22;1005;15;15;33;51;-18;1109;18;13;28;49;-16;1181;20;12;93;52;49;1397;18;8;127;113;24;1766;19;11;78;101;-15;1835;15;12;98;95;6;1950;8;13;81;115;-39;1911;12;16;171;110;57;1952;15;18;104;101;0;1952
9181139;      Schondorf am Ammersee;30;21;198;194;13;1988;22;18;262;246;20;1994;28;27;330;197;134;2584;32;19;289;227;75;3207;32;18;343;296;61;3690;29;18;273;299;-15;3959;31;33;335;266;67;4018;32;27;289;305;-11;4006;28;31;430;362;65;3768;35;30;366;293;78;3843
9181140;      Schwifting;6;2;27;28;3;502;11;7;45;34;15;582;4;8;56;36;16;606;10;3;67;49;25;661;14;5;49;47;11;789;6;11;61;64;-8;889;11;5;85;73;18;1048;11;10;58;69;-10;1037;11;12;64;73;-10;1037;6;8;65;63;0;1037
9181141;      Pürgen;45;18;124;98;53;1705;34;23;157;155;13;1870;29;17;172;114;70;2075;38;20;183;117;84;2396;28;21;201;155;53;2810;33;21;212;195;29;3306;29;28;203;189;15;3564;47;22;198;181;42;3606;34;28;225;163;68;3645;31;32;192;201;-10;3635
9181142;      Thaining;5;7;27;27;-2;603;10;11;37;21;15;640;13;5;41;38;11;736;18;9;59;45;23;862;15;5;55;40;25;917;5;3;43;34;11;911;19;9;59;45;24;1068;9;10;62;53;8;1076;10;5;55;41;19;1080;18;11;76;74;9;1086
9181143;      Unterdießen;17;13;70;65;9;823;14;12;50;46;6;887;15;14;52;66;-13;951;18;18;104;70;34;1081;12;10;67;57;12;1279;12;11;70;73;-2;1375;15;12;72;79;-4;1449;23;10;71;76;8;1457;17;14;82;88;-3;1470;10;5;89;60;34;1505
9181144;      Utting am Ammersee;28;33;266;266;-5;2542;27;30;356;292;61;2655;32;22;212;201;21;2668;44;25;222;225;16;3275;34;23;329;266;74;3833;28;26;284;249;37;4355;31;19;293;322;-17;4527;47;40;304;303;8;4536;26;50;385;339;22;4452;25;33;420;263;149;4602
9181145;      Weil;37;31;180;182;4;2156;40;26;175;145;44;2317;31;26;145;122;28;2489;33;24;203;120;92;2831;41;21;231;184;67;3388;45;33;252;152;112;3775;29;24;242;187;60;3911;42;27;192;193;14;3924;33;18;270;192;93;3965;47;38;185;192;2;3967
9181146;      Windach;35;25;113;95;28;1462;33;21;155;114;53;1762;24;23;135;133;3;2080;38;20;174;130;62;2462;61;21;237;157;120;3334;31;22;258;222;45;3668;43;25;281;270;29;3844;22;41;206;241;-54;3793;32;28;300;249;55;3783;25;25;269;242;27;3809
9181444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9182111;      Bad Wiessee;59;50;1041;1087;-37;4101;38;47;1039;838;192;3988;25;51;762;736;–;4612;35;52;690;577;96;4492;32;36;508;552;-48;4250;28;46;506;492;-4;4640;41;66;554;504;25;5101;40;54;511;531;-34;5044;38;44;873;703;164;4892;28;69;637;656;-60;4838
9182112;      Bayrischzell;21;26;333;303;25;1878;18;17;252;236;17;1593;13;15;147;165;-20;1583;14;14;292;234;58;1684;17;22;115;111;-1;1555;11;14;94;97;-6;1571;13;14;151;128;22;1616;14;18;160;140;16;1631;7;16;233;153;71;1531;12;19;159;161;-9;1523
9182114;      Fischbachau;94;45;326;368;7;4407;76;66;334;333;11;4598;51;50;189;197;-7;4762;82;63;294;250;63;5016;50;33;308;258;67;5487;50;51;351;360;-10;5430;54;45;325;271;63;5694;59;61;265;294;-31;5662;66;58;379;279;108;5528;50;58;392;323;61;5592
9182116;      Gmund a.Tegernsee;78;65;575;455;133;5045;67;70;667;562;102;5280;55;49;437;460;-17;5347;50;62;540;511;17;5632;39;49;466;378;78;5583;43;48;396;417;-26;6038;60;73;410;394;3;6115;65;72;390;386;-3;6108;49;53;448;405;39;5859;46;55;378;393;-24;5833
9182119;      Hausham;116;77;331;401;-31;6429;83;74;587;425;171;6911;70;87;392;320;55;7572;103;88;562;412;165;7894;90;60;565;474;121;8235;65;56;453;498;-36;8069;83;77;561;581;-14;8432;100;85;526;507;34;8465;88;73;592;576;31;8113;74;84;550;592;-52;8063
9182120;      Holzkirchen, M;117;82;731;655;111;6638;111;133;1004;629;353;8227;103;96;601;462;146;9428;145;107;1087;773;352;12081;163;119;1323;897;470;14737;161;126;1097;876;256;15584;155;148;1190;1053;144;16770;185;183;990;1040;-48;16722;165;179;1242;1211;17;16070;134;153;1205;1161;25;16098
9182123;      Irschenberg;56;22;137;190;-19;2236;49;34;132;147;–;2406;31;25;144;164;-14;2581;47;26;386;329;78;2705;33;17;225;149;92;2913;31;20;173;225;-41;3073;33;24;180;183;6;3205;36;22;166;188;-8;3197;33;25;286;209;85;3128;35;18;261;224;54;3183
9182124;      Kreuth;32;25;569;464;112;2646;31;26;517;345;177;3054;37;30;369;425;-49;3759;34;35;406;358;47;3554;18;31;319;281;25;3702;25;44;348;308;21;3741;21;54;392;397;-38;3570;26;49;337;320;-6;3566;36;50;462;438;10;3439;24;47;341;377;-59;3380
9182125;      Miesbach, St;148;120;771;836;-37;8635;107;133;860;806;28;9064;95;112;705;497;191;9254;145;112;735;703;65;10190;93;124;797;722;44;10971;87;152;737;672;–;11137;107;171;803;742;-3;11466;122;170;726;675;3;11469;114;169;1675;1003;617;11505;102;167;1564;1470;29;11535
9182127;      Otterfing;41;11;83;70;43;1543;33;13;154;86;88;1982;32;18;193;162;45;3091;40;23;332;251;98;3468;37;17;331;269;82;4112;42;26;282;294;4;4519;40;25;290;310;-5;4825;37;31;268;262;12;4838;43;41;353;346;9;4646;20;41;300;320;-41;4606
9182129;      Rottach-Egern;62;42;956;951;25;4705;52;75;1073;1047;3;5219;40;81;623;678;-96;5371;33;81;733;660;25;5483;46;55;512;593;-90;5116;30;94;526;471;-9;5619;35;130;583;484;4;5806;33;123;462;418;-46;5759;44;105;547;436;50;5480;25;93;577;538;-29;5455
