Baufertigstellungen seit 2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9184114;      Brunnthal;13;13;–;–;18;6;5;7;30;28;1;1;38;1;6;31;10;9;1;–;19;12;-4;11;14;10;2;2;30;4;11;15;17;13;1;3;66;25;30;11;17;15;–;2;36;13;8;15;24;18;2;4;57;13;23;21;21;13;4;4;45;11;17;17
9184118;      Feldkirchen;17;5;1;11;156;1;119;36;10;7;3;–;17;1;6;10;28;24;1;3;42;5;22;15;8;7;–;1;11;2;1;8;14;11;1;2;21;–;9;12;20;18;1;1;24;0;10;14;19;15;2;2;32;10;5;17;14;6;–;8;197;125;61;11
9184119;      Garching b.München, St;12;8;2;2;33;20;4;9;10;4;2;4;60;27;21;12;17;10;1;6;53;8;27;18;6;3;–;3;55;30;22;3;7;2;4;1;17;14;-2;5;16;13;2;1;52;41;-5;16;21;18;–;3;37;15;4;18;12;6;5;1;36;15;14;7
9184120;      Gräfelfing;15;13;2;–;16;–;5;11;48;42;5;1;62;5;6;51;26;20;5;1;56;20;17;19;14;13;1;–;18;3;1;14;52;48;4;–;57;1;11;45;22;17;3;2;41;9;15;17;32;26;6;–;41;1;7;33;36;32;4;–;44;-1;7;38
9184121;      Grasbrunn;14;10;–;4;34;1;23;10;28;24;2;2;45;1;14;30;13;12;–;1;17;4;3;10;10;9;1;–;12;1;–;11;8;8;–;–;11;–;–;11;4;3;–;1;10;4;2;4;9;8;1;–;22;13;4;5;14;11;2;1;18;2;5;11
9184122;      Grünwald;9;8;1;–;9;–;–;9;30;27;2;1;37;3;2;32;19;17;–;2;41;12;10;19;12;11;1;–;14;1;1;12;36;25;1;10;126;74;24;28;27;23;2;2;35;2;4;29;37;31;2;4;54;13;14;27;36;26;3;7;104;36;35;33
9184123;      Haar;18;17;–;1;29;2;4;23;22;17;3;2;50;2;8;40;28;23;1;4;50;4;22;24;16;4;2;10;213;129;74;10;17;10;1;6;54;24;8;22;53;25;1;27;342;123;176;43;33;16;1;16;284;92;164;28;16;11;–;5;140;74;54;12
9184127;      Höhenkirchen-Siegertsbrunn;22;20;–;2;27;1;5;21;61;58;1;2;76;1;8;67;10;6;2;2;23;–;6;17;18;15;3;–;29;2;11;16;24;11;2;11;146;46;81;19;36;24;1;11;126;35;63;28;34;23;2;9;100;37;36;27;20;14;3;3;97;71;16;10
9184129;      Hohenbrunn;19;16;3;–;25;4;2;19;25;20;4;1;32;3;6;23;13;12;–;1;24;5;5;14;6;5;–;1;12;2;–;10;6;6;–;–;8;–;2;6;23;18;2;3;70;25;24;21;37;35;–;2;54;4;18;32;28;23;4;1;46;11;8;27
9184130;      Ismaning;44;40;–;4;69;8;20;41;23;15;2;6;73;28;22;23;32;29;1;2;54;14;8;32;79;73;2;4;112;16;15;81;41;23;1;17;206;22;123;61;17;15;1;1;29;7;2;20;14;11;2;1;22;4;7;11;38;34;3;1;52;9;9;34
9184131;      Kirchheim b.München;5;4;1;–;10;–;–;10;6;5;1;–;7;1;1;5;2;–;1;1;33;22;7;4;10;7;–;3;33;11;9;13;25;21;1;3;62;12;27;23;8;3;1;4;30;3;18;9;14;10;–;4;65;29;25;11;78;55;–;23;279;133;97;49
9184132;      Neuried;6;6;–;–;8;1;2;5;5;4;–;1;8;–;4;4;12;9;1;2;24;7;8;9;6;5;–;1;11;1;5;5;14;13;1;–;22;5;6;11;1;1;–;–;1;–;–;1;20;6;–;14;276;102;166;8;6;4;–;2;56;21;30;5
9184134;      Oberhaching;23;17;1;5;61;21;23;17;25;21;2;2;42;6;11;25;43;38;–;5;96;25;35;36;31;25;3;3;63;5;24;34;51;47;2;2;63;3;26;34;34;32;1;1;43;2;12;29;23;16;3;4;65;28;21;16;34;26;2;6;75;13;31;31
9184135;      Oberschleißheim;10;8;1;1;16;4;1;11;7;6;–;1;27;–;16;11;10;2;1;7;31;5;22;4;6;2;1;3;25;13;10;2;10;7;1;2;26;6;12;8;12;8;2;2;27;0;17;10;20;19;1;–;21;2;2;17;8;7;1;–;10;1;1;8
9184136;      Ottobrunn;16;16;–;–;17;–;5;12;23;20;1;2;41;5;21;15;12;11;–;1;17;2;4;11;44;30;–;14;171;32;76;63;21;16;1;4;52;15;20;17;35;31;1;3;72;17;12;43;26;21;–;5;79;32;23;24;33;22;–;11;191;74;96;21
9184137;      Aying;22;17;4;1;53;8;23;22;31;26;5;–;46;4;17;25;7;5;1;1;16;3;9;4;16;13;1;2;43;8;15;20;23;18;3;2;44;13;6;25;9;8;1;–;20;1;9;10;23;15;8;–;40;6;13;21;21;14;6;1;46;14;9;23
9184138;      Planegg;4;2;–;2;10;–;8;2;14;6;3;5;72;21;43;8;7;7;–;–;10;-1;5;6;7;6;–;1;308;289;12;7;21;19;–;2;31;8;2;21;1;1;–;–;–;–;-4;4;14;12;1;1;30;6;16;8;1;1;–;–;5;4;-1;2
9184139;      Pullach i.Isartal;4;2;1;1;13;2;7;4;12;12;–;–;14;-1;2;13;26;23;–;3;35;5;8;22;19;18;1;–;22;–;1;21;16;14;1;1;36;10;4;22;16;15;1;–;17;1;1;15;19;16;3;–;21;1;3;17;14;11;1;2;24;6;6;12
9184140;      Putzbrunn;30;30;–;–;30;–;1;29;10;8;1;1;23;8;7;8;8;3;4;1;17;12;–;5;9;9;–;–;10;–;–;10;1;1;–;–;1;–;–;1;21;18;–;3;81;10;48;23;6;2;1;3;25;10;10;5;12;2;1;9;61;13;35;13
9184141;      Sauerlach;21;16;3;2;42;3;8;31;42;38;2;2;57;3;20;34;21;9;2;10;88;9;62;17;31;25;1;5;57;10;17;30;16;11;–;5;59;18;24;17;19;17;2;–;28;3;6;19;18;13;3;2;54;26;10;18;10;10;–;–;18;2;4;12
9184142;      Schäftlarn;14;13;–;1;25;4;7;14;12;9;1;2;30;17;4;9;11;9;–;2;33;6;19;8;19;15;3;1;29;3;8;18;19;9;5;5;61;7;38;16;10;7;2;1;20;6;3;11;16;14;1;1;23;–;1;22;5;4;1;–;13;4;3;6
9184144;      Straßlach-Dingharting;3;1;2;–;5;–;4;1;10;9;1;–;13;2;–;11;10;8;2;–;13;–;1;12;8;7;1;–;10;–;1;9;11;11;–;–;11;–;1;10;12;12;–;–;16;1;4;11;8;4;4;–;15;2;–;13;10;10;–;–;11;–;0;11
9184145;      Taufkirchen;27;22;–;5;70;13;41;16;2;–;–;2;23;3;15;5;1;1;–;–;2;–;-1;3;4;3;–;1;9;2;3;4;3;2;–;1;5;–;2;3;10;1;1;8;182;84;95;3;18;5;1;12;162;71;80;11;5;2;–;3;51;24;22;5
9184146;      Neubiberg;5;4;–;1;16;3;6;7;23;21;2;–;26;–;8;18;31;22;2;7;107;9;72;26;10;6;–;4;40;7;22;11;11;7;1;3;34;2;18;14;15;13;–;2;27;4;2;21;25;24;–;1;27;–;-1;28;36;33;–;3;65;10;42;13
9184147;      Unterföhring;3;1;–;2;16;8;6;2;9;8;–;1;12;1;1;10;5;3;–;2;15;5;6;4;1;–;–;1;21;17;3;1;3;1;–;2;47;42;3;2;10;7;–;3;49;24;18;7;13;7;1;5;64;19;33;12;10;7;–;3;27;5;-11;33
9184148;      Unterhaching;28;10;–;18;163;39;110;14;28;25;–;3;57;12;14;31;20;1;2;17;144;32;96;16;43;21;1;21;228;64;121;43;22;11;–;11;125;23;84;18;21;13;1;7;149;72;57;20;19;11;2;6;84;19;50;15;11;9;–;2;23;2;12;9
9184149;      Unterschleißheim, St;59;41;4;14;212;35;105;72;36;27;5;4;63;3;34;26;23;21;2;–;33;1;12;20;39;31;1;7;86;24;28;34;45;39;3;3;81;13;19;49;22;18;3;1;35;8;6;21;29;20;3;6;53;13;16;24;16;10;1;5;88;62;9;17
9184444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9185113;      Aresing;11;8;3;–;14;1;2;11;12;12;–;–;14;1;1;12;26;20;6;–;35;3;10;22;21;19;2;–;25;1;2;22;21;19;1;1;32;6;7;19;14;13;1;–;17;2;2;13;15;9;6;–;23;3;6;14;19;16;2;1;32;5;9;18
9185116;      Berg im Gau;6;5;1;–;7;–;1;6;4;3;1;–;5;1;–;4;6;6;–;–;9;1;1;7;2;1;1;–;4;–;1;3;8;7;1;–;10;–;2;8;8;7;1;–;9;–;–;9;6;6;–;–;7;–;1;6;7;6;1;–;8;1;–;7
9185118;      Bergheim;5;4;1;–;9;1;2;6;3;3;–;–;4;–;1;3;6;5;–;1;10;3;3;4;11;9;2;–;13;1;2;10;9;9;–;–;11;1;–;10;7;6;–;1;16;–;10;6;7;4;2;1;13;3;4;6;9;7;1;1;17;1;8;8
9185123;      Brunnen;5;5;–;–;7;–;3;4;11;9;2;–;14;1;1;12;9;8;1;–;12;2;–;10;9;7;2;–;16;1;2;13;17;15;2;–;22;–;7;15;4;4;–;–;5;–;4;1;2;1;1;–;3;1;1;1;18;14;3;1;26;1;9;16
9185125;      Burgheim, M;20;17;3;–;25;2;10;13;12;9;3;–;18;1;4;13;8;7;–;1;17;9;2;6;6;5;–;1;14;1;7;6;4;4;–;–;4;–;-2;6;17;16;1;–;19;1;7;11;27;22;5;–;35;4;7;24;21;19;2;–;24;2;4;18
9185127;      Ehekirchen;17;15;2;–;22;1;6;15;12;9;3;–;18;1;5;12;12;8;1;3;32;4;18;10;22;17;4;1;35;–;12;23;16;15;–;1;22;3;6;13;8;6;2;–;10;1;4;5;12;9;3;–;16;3;1;12;12;8;4;–;18;1;6;11
9185131;      Gachenbach;6;5;1;–;8;1;-2;9;13;13;–;–;15;–;2;13;9;9;–;–;11;–;2;9;24;22;2;–;30;2;8;20;15;13;1;1;27;9;3;15;9;9;–;–;14;–;6;8;9;6;3;–;14;1;4;9;20;17;1;2;35;2;14;19
9185139;      Karlshuld;23;19;2;2;36;5;12;19;35;26;4;5;72;12;31;29;12;9;–;3;25;5;11;9;26;22;1;3;45;5;11;29;16;13;–;3;33;2;14;17;42;33;3;6;87;13;36;38;30;22;7;1;57;15;17;25;17;11;4;2;37;12;7;18
9185140;      Karlskron;21;19;2;–;28;2;6;20;17;16;1;–;19;1;–;18;10;7;3;–;16;–;8;8;17;15;1;1;52;3;32;17;23;17;6;–;31;1;10;20;14;13;1;–;21;1;3;17;30;28;2;–;34;2;9;23;27;16;9;2;45;4;15;26
9185143;      Langenmosen;3;3;–;–;3;–;1;2;6;6;–;–;7;–;2;5;12;12;–;–;13;–;3;10;2;2;–;–;3;–;1;2;9;8;–;1;17;1;6;10;4;2;–;2;16;7;6;3;7;5;1;1;15;2;10;3;15;11;3;1;21;2;2;17
9185149;      Neuburg a.d.Donau, GKSt;62;41;8;13;175;58;67;50;57;41;5;11;177;48;80;49;64;44;5;15;183;63;53;67;64;51;4;9;136;28;52;56;67;51;8;8;139;22;44;73;49;33;3;13;226;100;89;37;12;5;1;6;43;13;25;5;45;22;10;13;177;45;80;52
9185150;      Oberhausen;28;22;4;2;44;4;19;21;16;9;5;2;41;9;23;9;11;10;1;–;14;1;4;9;6;4;2;–;10;1;6;3;19;12;3;4;51;14;26;11;26;18;2;6;65;14;28;23;14;10;2;2;24;3;14;7;6;2;3;1;29;11;11;7
9185153;      Rennertshofen, M;14;14;–;–;15;–;5;10;10;7;2;1;15;1;5;9;8;7;1;–;11;2;-1;10;35;33;2;–;37;–;7;30;23;22;1;–;28;-1;7;22;11;9;2;–;16;5;1;10;10;6;4;–;15;–;8;7;8;5;2;1;16;2;6;8
9185157;      Rohrenfels;4;3;1;–;5;–;1;4;16;14;2;–;18;–;2;16;4;3;1;–;6;–;2;4;6;6;–;–;6;–;2;4;17;15;2;–;25;2;6;17;8;7;–;1;11;–;5;6;7;5;1;1;11;–;8;3;4;4;–;–;5;–;2;3
9185158;      Schrobenhausen, St;39;31;1;7;113;39;40;34;42;35;3;4;86;16;30;40;50;37;7;6;113;29;53;31;84;71;2;11;194;52;90;52;38;28;3;7;104;11;64;29;41;29;3;9;89;19;46;24;46;24;8;14;183;51;86;46;38;27;7;4;94;35;25;34
9185163;      Königsmoos;33;27;5;1;44;3;6;35;26;22;3;1;34;5;4;25;17;12;4;1;25;5;5;15;17;14;1;2;32;7;10;15;19;17;–;2;28;4;9;15;14;12;1;1;27;2;12;13;37;31;6;–;47;3;13;31;29;21;7;1;39;3;18;18
9185166;      Waidhofen;13;12;1;–;14;–;6;8;5;5;–;–;6;–;1;5;11;9;2;–;14;–;3;11;5;3;2;–;9;2;1;6;4;1;3;–;10;1;4;5;6;5;1;–;6;1;–;5;–;–;–;–;–;–;–;–;14;13;1;–;22;2;4;16
9185168;      Weichering;4;3;1;–;6;–;1;5;6;6;–;–;8;–;1;7;7;6;1;–;8;–;1;7;4;3;1;–;8;1;1;6;5;4;–;1;18;–;6;12;4;3;–;1;11;–;4;7;5;4;1;–;6;1;2;3;7;6;–;1;9;–;4;5
9186113;      Baar-Ebenhausen;12;10;–;2;18;4;2;12;12;10;–;2;18;2;4;12;20;16;1;3;34;10;6;18;21;16;3;2;34;9;4;21;24;17;3;4;43;7;20;16;25;20;4;1;36;1;19;16;4;3;1;–;9;1;3;5;19;17;–;2;32;4;13;15
9186116;      Ernsgaden;11;9;1;1;18;3;4;11;6;4;1;1;11;–;6;5;7;3;2;2;15;4;1;10;12;11;1;–;15;1;5;9;13;12;–;1;26;2;12;12;9;8;–;1;14;2;4;8;12;11;1;–;13;–;1;12;9;8;–;1;12;1;4;7
9186122;      Geisenfeld, St;31;28;2;1;44;9;2;33;13;10;–;3;33;5;14;14;54;38;5;11;147;17;71;59;74;66;3;5;102;9;26;67;28;20;5;3;75;15;32;28;34;23;3;8;67;9;34;24;39;27;5;7;85;18;26;41;32;27;2;3;62;13;25;24
9186125;      Gerolsbach;19;14;5;–;28;–;4;24;14;11;2;1;27;2;7;18;19;13;3;3;46;18;10;18;16;12;2;2;38;6;20;12;11;6;2;3;34;7;15;12;20;16;2;2;40;7;12;21;26;22;2;2;42;3;18;21;19;15;3;1;41;9;18;14
9186126;      Hettenshausen;7;6;–;1;11;1;2;8;3;2;1;–;4;1;–;3;7;6;–;1;13;1;6;6;5;4;1;–;8;2;3;3;11;9;–;2;21;–;7;14;14;13;–;1;20;3;2;15;3;2;1;–;5;–;-1;6;7;7;–;–;12;3;1;8
9186128;      Hohenwart, M;15;14;1;–;20;1;4;15;14;10;–;4;27;2;16;9;16;15;–;1;20;2;4;14;46;40;3;3;62;9;12;41;38;31;5;2;52;4;12;36;30;21;4;5;57;12;19;26;23;19;4;–;39;4;8;27;25;18;5;2;49;10;17;22
9186130;      Ilmmünster;9;7;2;–;12;1;3;8;15;12;–;3;29;1;17;11;16;7;4;5;41;9;5;27;9;7;1;1;19;7;3;9;3;2;–;1;14;-1;12;3;4;3;–;1;6;–;2;4;6;5;–;1;23;4;13;6;7;4;–;3;18;12;–;6
9186132;      Jetzendorf;7;5;2;–;11;-1;4;8;10;7;3;–;13;1;2;10;21;16;4;1;31;1;10;20;18;13;5;–;24;3;2;19;11;7;3;1;24;1;12;11;14;13;1;–;16;1;3;12;8;5;2;1;12;–;2;10;18;12;4;2;32;6;8;18
9186137;      Manching, M;20;16;–;4;32;3;8;21;17;9;3;5;45;10;23;12;23;15;3;5;63;23;18;22;42;29;–;13;178;61;76;41;25;19;4;2;44;6;12;26;20;17;1;2;37;11;8;18;24;19;3;2;64;47;-8;25;30;15;7;8;77;15;37;25
9186139;      Münchsmünster;3;2;–;1;6;–;3;3;21;20;1;–;26;3;3;20;19;17;2;–;21;1;2;18;10;10;–;–;15;2;1;12;25;24;–;1;38;12;4;22;18;16;2;–;20;1;6;13;7;6;1;–;11;–;3;8;12;12;–;–;13;–;2;11
9186143;      Pfaffenhofen a.d.Ilm, St;35;20;5;10;88;19;36;33;36;10;2;24;205;74;93;38;67;50;8;9;157;60;37;60;60;35;4;21;380;229;108;43;119;74;20;25;415;159;137;119;51;32;6;13;129;29;53;47;82;44;17;21;280;106;96;78;117;64;42;11;280;86;88;106
9186144;      Pörnbach;5;3;1;1;9;2;2;5;2;2;–;–;2;–;–;2;10;8;2;–;11;–;2;9;4;3;–;1;9;–;6;3;18;17;1;–;19;–;1;18;14;14;–;–;16;–;2;14;11;9;1;1;21;1;11;9;11;6;1;4;37;9;17;11
9186146;      Reichertshausen;9;8;–;1;12;–;2;10;7;6;–;1;13;2;4;7;9;8;1;–;14;1;4;9;26;21;4;1;38;5;11;22;15;12;1;2;36;–;20;16;19;19;–;–;27;4;2;21;10;6;2;2;23;5;9;9;19;18;1;–;26;1;6;19
9186147;      Reichertshofen, M;27;21;2;4;110;61;18;31;25;18;–;7;55;9;27;19;15;12;–;3;43;13;18;12;38;28;5;5;60;1;27;32;30;23;1;6;57;11;22;24;19;15;2;2;32;7;5;20;17;14;–;3;31;8;7;16;39;28;2;9;88;24;25;39
9186149;      Rohrbach;17;14;2;1;27;5;7;15;6;4;2;–;11;–;5;6;15;10;3;2;36;6;16;14;16;13;3;–;19;3;1;15;18;14;2;2;27;1;6;20;19;13;5;1;32;4;13;15;9;8;1;–;11;–;-1;12;11;9;1;1;25;3;11;11
9186151;      Scheyern;11;10;1;–;16;1;1;14;10;8;1;1;16;–;7;9;11;8;2;1;25;3;10;12;11;7;4;–;22;2;4;16;11;8;2;1;24;3;6;15;16;11;2;3;29;1;15;13;13;9;2;2;27;5;8;14;14;13;–;1;23;1;9;13
9186152;      Schweitenkirchen;15;11;2;2;36;7;16;13;11;8;2;1;18;3;5;10;22;15;3;4;50;4;24;22;22;13;5;4;51;10;22;19;11;7;3;1;27;14;3;10;18;11;5;2;43;12;10;21;14;13;–;1;29;5;8;16;13;6;7;–;26;4;6;16
9186158;      Vohburg a.d.Donau, St;45;35;4;6;79;6;38;35;20;17;2;1;28;2;13;13;24;20;1;3;42;–;24;18;49;39;–;10;117;19;62;36;42;31;5;6;72;18;15;39;26;22;1;3;47;5;19;23;34;27;2;5;98;49;20;29;30;19;6;5;57;8;21;28
9186162;      Wolnzach, M;14;8;2;4;42;13;14;15;17;9;4;4;45;10;16;19;24;15;6;3;51;16;15;20;26;19;3;4;63;14;19;30;29;16;4;9;105;31;44;30;17;12;1;4;45;9;20;16;27;19;2;6;94;20;44;30;22;12;6;4;55;7;23;25
9187113;      Amerang;1;1;–;–;4;2;1;1;7;4;2;1;18;2;8;8;10;4;4;2;47;2;20;25;7;2;1;4;30;5;16;9;5;3;–;2;23;4;14;5;4;2;1;1;16;4;8;4;13;5;7;1;40;13;12;15;11;8;3;–;29;5;13;11
9187114;      Aschau i.Chiemgau;13;8;4;1;24;1;15;8;18;15;1;2;30;1;16;13;12;10;2;–;20;1;6;13;8;7;–;1;11;–;5;6;11;7;2;2;25;6;9;10;13;12;–;1;16;–;6;10;13;7;3;3;31;4;14;13;15;6;8;1;29;5;7;17
9187116;      Babensham;13;13;–;–;15;–;2;13;7;4;1;2;16;1;7;8;25;17;7;1;40;1;19;20;14;10;3;1;22;5;5;12;6;6;–;–;10;1;2;7;7;6;–;1;22;1;16;5;7;5;2;–;15;1;3;11;14;11;2;1;34;5;11;18
9187117;      Bad Aibling, St;35;22;4;9;140;32;70;38;27;16;–;11;124;18;73;33;86;53;12;21;235;47;134;54;22;15;1;6;106;52;36;18;20;10;2;8;80;32;29;19;21;12;1;8;70;9;43;18;46;32;3;11;148;39;69;40;49;34;–;15;176;76;53;47
9187118;      Bernau a.Chiemsee;1;1;–;–;3;1;2;–;5;1;–;4;35;10;19;6;9;3;1;5;47;14;27;6;17;11;2;4;44;4;28;12;5;3;2;–;9;2;1;6;9;5;2;2;20;4;11;5;18;13;1;4;40;11;16;13;11;4;4;3;35;4;22;9
9187120;      Brannenburg;47;46;1;–;49;2;2;45;25;19;3;3;59;14;18;27;30;12;5;13;191;74;75;42;23;10;2;11;160;57;87;16;4;3;1;–;9;1;4;4;25;18;1;6;180;122;31;27;11;8;2;1;21;-1;12;10;7;3;2;2;18;2;6;10
9187121;      Breitbrunn a.Chiemsee;1;1;–;–;1;–;–;1;4;4;–;–;4;–;–;4;9;3;4;2;30;1;20;9;4;2;–;2;15;4;7;4;3;3;–;–;3;–;1;2;7;4;3;–;12;–;5;7;2;1;1;–;5;1;2;2;7;3;3;1;18;3;11;4
9187122;      Bruckmühl, M;30;27;2;1;39;3;3;33;51;47;1;3;101;7;45;49;61;45;8;8;111;10;37;64;61;52;4;5;107;11;41;55;27;21;4;2;43;3;6;34;51;29;7;15;206;63;104;39;48;40;1;7;83;5;24;54;53;44;3;6;100;17;34;49
9187123;      Chiemsee;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;1;–;1;–;–;–;–;–;–;–;–;–;1;–;–;1;–;1;0;-1;–;–;–;–;–;–;–;–
9187124;      Edling;4;3;1;–;5;–;–;5;14;12;2;–;22;2;4;16;7;7;–;–;11;1;4;6;13;12;1;–;17;1;3;13;4;2;2;–;14;–;6;8;29;29;–;–;35;–;11;24;6;4;1;1;20;1;12;7;13;10;3;–;18;1;5;12
9187125;      Eggstätt;5;3;1;1;10;2;6;2;13;8;1;4;39;4;24;11;9;6;1;2;19;2;12;5;21;21;–;–;29;2;3;24;1;1;–;–;1;–;–;1;8;8;–;–;10;–;1;9;5;1;2;2;12;5;3;4;7;4;1;2;23;3;12;8
9187126;      Eiselfing;7;4;2;1;13;2;5;6;3;–;2;1;10;–;4;6;22;17;4;1;39;4;13;22;14;9;2;3;49;19;16;14;3;3;–;–;11;6;2;3;26;20;4;2;49;12;15;22;6;2;2;2;27;7;8;12;14;11;2;1;27;2;12;13
9187128;      Bad Endorf, M;4;2;–;2;19;-3;18;4;17;11;1;5;60;4;36;20;15;9;2;4;36;11;13;12;15;10;2;3;32;5;14;13;11;11;–;–;15;–;–;15;14;7;5;2;28;1;8;19;8;3;1;4;28;8;9;11;13;5;5;3;32;3;19;10
9187129;      Bad Feilnbach;9;7;2;–;17;7;3;7;37;29;5;3;57;10;14;33;25;18;4;3;55;4;23;28;22;14;5;3;48;10;14;24;11;7;4;–;21;1;8;12;29;25;3;1;41;–;9;32;34;27;6;1;58;7;10;41;19;12;2;5;72;21;34;17
9187130;      Feldkirchen-Westerham;20;19;–;1;29;1;15;13;19;16;1;2;31;1;2;28;58;44;5;9;124;13;44;67;20;16;2;2;32;4;13;15;7;5;2;–;14;3;2;9;39;30;7;2;66;4;25;37;39;30;4;5;71;9;25;37;23;21;1;1;32;–;9;23
9187131;      Flintsbach a.Inn;6;5;–;1;11;4;3;4;10;9;1;–;16;–;9;7;2;–;2;–;4;–;3;1;6;4;1;1;11;2;3;6;1;1;–;–;2;–;1;1;8;7;1;–;9;–;6;3;7;4;2;1;46;35;5;6;6;3;–;3;31;9;18;4
9187132;      Frasdorf;1;1;–;–;2;–;-1;3;6;5;1;–;10;1;5;4;1;1;–;–;6;3;–;3;4;4;–;–;9;3;-1;7;1;1;–;–;2;–;2;–;6;3;3;–;13;–;5;8;4;2;2;–;7;3;-1;5;1;1;–;–;2;-1;2;1
9187134;      Griesstätt;3;2;–;1;9;1;1;7;12;10;2;–;16;–;1;15;11;8;1;2;27;4;14;9;4;4;–;–;20;1;10;9;1;1;–;–;6;–;2;4;10;7;2;1;19;2;5;12;3;1;1;1;13;1;9;3;4;–;3;1;11;3;3;5
9187137;      Großkarolinenfeld;2;–;2;–;4;2;1;1;13;11;–;2;24;5;7;12;18;14;2;2;47;15;16;16;30;28;1;1;43;5;11;27;9;6;–;3;20;3;10;7;17;14;2;1;40;10;13;17;23;16;3;4;69;39;9;21;26;19;2;5;54;7;16;31
9187138;      Gstadt a.Chiemsee;4;3;–;1;8;1;2;5;2;2;–;–;2;–;–;2;6;3;1;2;22;11;6;5;1;1;–;–;1;–;–;1;–;–;–;–;1;-2;2;1;2;2;–;–;2;–;–;2;4;2;1;1;11;1;5;5;5;4;1;–;6;–;5;1
9187139;      Halfing;4;3;–;1;47;1;42;4;2;1;1;–;10;–;7;3;7;7;–;–;12;1;4;7;4;2;–;2;14;–;12;2;1;–;1;–;3;1;–;2;6;4;1;1;11;–;6;5;3;2;1;–;6;–;3;3;8;4;4;–;15;1;5;9
9187142;      Schechen;15;7;3;5;47;10;22;15;16;13;–;3;45;12;15;18;26;16;7;3;66;21;23;22;13;13;–;–;15;1;-2;16;10;7;2;1;28;–;15;13;28;22;2;4;55;5;28;22;25;23;1;1;36;3;6;27;15;10;1;4;48;10;20;18
9187145;      Höslwang;1;1;–;–;1;–;–;1;2;2;–;–;2;–;1;1;–;–;–;–;4;2;1;1;2;1;1;–;7;1;4;2;–;–;–;–;1;1;–;–;3;1;2;–;6;2;1;3;3;2;1;–;5;–;2;3;7;3;1;3;24;3;14;7
9187148;      Kiefersfelden;1;1;–;–;1;–;–;1;22;19;3;–;49;9;19;21;9;6;1;2;28;2;11;15;13;10;2;1;41;24;6;11;7;3;2;2;22;9;4;9;19;15;3;1;30;3;8;19;10;6;3;1;43;14;15;14;4;2;2;–;8;1;4;3
9187150;      Kolbermoor, St;4;4;–;–;5;–;–;5;51;31;7;13;155;40;82;33;20;12;–;8;91;16;53;22;24;16;6;2;48;8;12;28;2;1;–;1;8;–;–;8;42;26;7;9;198;47;103;48;44;30;5;9;123;32;42;49;39;18;4;17;271;124;119;28
9187154;      Neubeuern, M;–;–;–;–;1;–;1;–;14;12;1;1;21;–;8;13;3;2;1;–;6;–;2;4;3;1;1;1;12;2;6;4;2;1;–;1;8;-1;4;5;4;4;–;–;6;1;2;3;12;8;3;1;21;3;9;9;7;2;1;4;48;11;30;7
9187156;      Nußdorf a.Inn;–;–;–;–;–;–;–;–;2;2;–;–;5;2;1;2;–;–;–;–;–;–;–;–;8;5;3;–;15;1;3;11;2;2;–;–;2;–;1;1;–;–;–;–;–;–;–;–;3;–;2;1;16;6;5;5;2;2;–;–;3;1;-1;3
9187157;      Oberaudorf;9;8;–;1;12;–;6;6;9;8;1;–;12;3;-1;10;18;11;4;3;53;14;25;14;8;7;–;1;12;-3;8;7;6;5;1;–;9;1;1;7;18;14;1;3;46;8;24;14;11;6;2;3;34;6;17;11;8;3;–;5;37;7;22;8
9187159;      Pfaffing;14;11;2;1;20;–;3;17;25;19;5;1;53;9;13;31;7;6;1;–;10;–;3;7;3;3;–;–;18;5;4;9;1;1;–;–;16;6;5;5;13;11;2;–;21;–;12;9;9;8;1;–;20;–;5;15;10;6;3;1;21;1;8;12
9187162;      Prien a.Chiemsee, M;5;4;–;1;9;–;6;3;23;15;3;5;64;13;29;22;29;24;3;2;51;6;17;28;21;10;6;5;52;9;20;23;11;6;3;2;37;16;11;10;36;23;5;8;97;19;37;41;25;21;–;4;66;10;28;28;21;8;3;10;98;16;49;33
9187163;      Prutting;14;10;2;2;28;4;10;14;7;5;2;–;10;1;7;2;15;13;–;2;25;2;9;14;9;6;2;1;29;1;17;11;4;2;1;1;23;8;11;4;13;13;–;–;15;-2;6;11;6;3;1;2;13;1;7;5;8;7;–;1;12;–;7;5
9187164;      Ramerberg;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;5;4;–;1;21;4;9;8;6;5;1;–;10;1;4;5;4;2;2;–;8;1;3;4;10;9;1;–;15;–;4;11;6;3;3;–;11;–;7;4;2;2;–;–;3;–;2;1
9187165;      Raubling;23;18;2;3;42;4;18;20;37;35;2;–;41;1;15;25;26;18;5;3;50;8;15;27;20;20;–;–;24;1;4;19;10;7;2;1;18;1;5;12;43;39;2;2;61;4;14;43;24;20;2;2;47;8;19;20;21;15;3;3;90;8;35;47
