Betriebsgrößenstruktur in der Landwirtschaft 2005, 2007, 2010, 2016 und 2020;;;;;;;;;;;;;;;;;;;;;;;;;;
9274184;      Vilsbiburg, St;15;12;45;74;22;16;11;39;69;26;1;11;39;63;26;3;15;27;61;28;7;12;31;51;31
9274185;      Vilsheim;8;10;13;12;8;6;10;13;12;8;–;8;12;12;8;1;9;8;9;10;1;9;7;10;9
9274187;      Weihmichl;3;6;13;25;18;3;3;10;21;19;1;2;9;20;19;3;2;6;17;21;3;2;5;16;21
9274188;      Weng;3;6;9;9;8;5;4;9;9;8;1;3;7;8;8;–;3;5;6;9;–;2;4;5;10
9274191;      Wörth a.d.Isar;–;–;1;4;3;–;–;1;4;3;–;–;1;3;4;–;–;1;3;3;–;–;1;2;4
9274193;      Wurmsham;15;14;22;34;12;14;14;25;30;12;4;12;22;30;11;1;16;15;30;11;–;11;18;27;10
9274194;      Bruckberg;13;30;34;33;12;15;26;29;31;12;1;25;27;24;14;–;26;22;18;16;–;18;17;17;16
9275111;      Aicha vorm Wald;9;9;9;14;1;10;7;10;9;5;1;5;4;9;6;1;5;3;8;5;1;5;3;7;6
9275112;      Aidenbach, M;9;10;14;10;3;8;9;10;10;3;1;7;10;9;3;–;6;9;6;3;–;6;9;5;3
9275114;      Aldersbach;15;12;27;17;22;14;12;20;20;21;2;12;13;20;22;1;9;14;18;23;2;9;13;16;23
9275116;      Bad Füssing;16;16;26;33;16;16;17;20;33;16;1;12;19;34;15;1;14;16;25;17;2;12;14;26;16
9275117;      Beutelsbach;12;5;17;18;6;11;5;14;18;5;2;4;13;19;5;–;6;8;21;5;2;8;6;17;7
9275118;      Breitenberg;31;36;26;31;4;26;34;24;29;5;2;26;21;29;5;1;24;21;21;9;1;21;21;16;9
9275119;      Büchlberg;10;8;8;32;4;9;6;8;30;5;5;4;5;28;5;–;6;4;27;4;3;4;6;15;7
9275120;      Eging a.See, M;11;10;19;7;1;12;10;18;6;1;–;8;15;7;1;1;11;10;7;2;1;6;7;7;2
9275121;      Fürstenstein;19;14;14;7;3;17;12;12;7;3;2;6;11;8;3;1;7;7;8;3;4;8;4;6;4
9275122;      Fürstenzell, M;35;21;26;51;40;36;18;18;44;45;4;18;18;43;44;7;12;16;35;46;5;13;16;32;45
9275124;      Bad Griesbach i.Rottal, St;57;18;27;40;31;45;16;25;40;30;8;15;19;32;30;5;18;17;32;30;2;15;19;28;34
9275125;      Haarbach;59;29;27;23;11;47;25;23;22;12;2;19;23;20;12;3;17;23;13;13;2;18;21;12;13
9275126;      Hauzenberg, St;34;27;45;64;6;27;28;41;58;7;4;23;39;52;11;3;25;32;41;14;4;29;18;35;17
9275127;      Hofkirchen, M;12;30;20;29;4;12;28;21;28;4;1;26;22;24;6;1;20;22;19;7;2;17;22;14;9
9275128;      Hutthurm, M;19;8;16;32;7;15;6;15;32;7;3;4;14;30;7;2;8;13;25;10;–;8;12;17;12
9275130;      Kirchham;7;5;6;18;5;7;4;5;16;6;–;5;6;16;6;–;4;3;14;7;–;4;2;15;5
9275131;      Kößlarn, M;18;10;16;23;2;16;9;10;22;3;3;9;12;16;4;2;11;8;13;5;–;8;9;11;7
9275132;      Malching;9;4;13;16;11;6;4;11;17;11;–;2;9;16;10;2;3;9;15;9;–;6;4;12;11
9275133;      Neuburg a.Inn;30;23;20;15;4;28;16;19;14;5;4;15;14;14;5;2;14;13;11;5;1;9;10;10;6
9275134;      Neuhaus a.Inn;13;10;13;19;20;13;8;11;15;21;2;7;11;14;20;2;8;10;15;18;1;6;10;13;19
9275135;      Neukirchen vorm Wald;16;16;16;14;6;14;17;15;12;6;1;15;12;12;6;3;16;5;10;8;1;13;5;10;7
9275137;      Obernzell, M;8;4;4;8;3;4;4;3;6;4;2;3;4;7;3;2;3;3;5;5;2;3;2;5;4
9275138;      Ortenburg, M;43;26;36;37;22;44;23;36;37;20;8;21;37;37;18;5;22;33;27;20;5;21;30;22;22
9275141;      Pocking, St;21;24;25;33;41;16;22;25;32;40;5;15;24;32;36;3;15;18;28;35;2;13;18;24;38
9275143;      Rotthalmünster, M;22;11;19;39;22;20;9;16;34;24;3;9;17;34;23;2;9;19;27;25;4;10;16;26;27
9275144;      Ruderting;8;9;7;10;1;8;6;8;10;1;2;5;7;9;1;–;4;7;6;2;–;4;4;6;2
9275145;      Ruhstorf a.d.Rott, M;22;10;18;36;28;15;12;13;35;27;2;12;13;30;29;5;10;7;24;33;4;12;7;25;30
9275146;      Salzweg;13;3;16;29;5;10;4;12;30;6;1;1;9;25;10;–;2;7;19;11;–;1;6;16;12
9275148;      Sonnen;12;9;13;11;4;13;7;11;9;5;–;7;9;9;5;–;6;8;8;4;–;5;8;5;6
9275149;      Tettenweis;13;7;9;20;25;9;4;10;22;24;1;4;8;22;24;1;3;7;17;26;2;4;6;18;26
9275150;      Thyrnau;14;5;12;24;10;8;5;11;23;11;2;5;10;24;11;1;3;7;18;16;1;4;6;15;17
9275151;      Tiefenbach;51;37;29;32;7;43;33;27;29;7;3;27;27;28;8;2;27;28;20;9;3;28;21;19;9
9275152;      Tittling, M;19;3;4;13;8;12;3;4;12;8;1;4;4;9;7;–;5;5;7;8;–;4;5;10;6
9275153;      Untergriesbach, M;39;16;36;55;10;37;14;29;55;10;3;14;28;52;10;7;5;25;43;14;1;8;25;37;15
9275154;      Vilshofen an der Donau, St;61;39;39;38;21;48;42;35;33;24;9;38;31;34;24;5;31;32;26;24;3;31;28;24;24
9275156;      Wegscheid, M;61;43;60;50;7;53;37;54;47;9;4;33;50;45;11;3;24;44;35;16;1;29;42;31;20
9275159;      Windorf, M;37;26;38;47;9;33;26;36;43;10;3;22;35;38;11;1;21;26;35;13;2;21;17;37;12
9275160;      Witzmannsberg;18;4;11;19;3;17;3;10;18;4;1;3;9;14;7;–;4;6;13;9;–;6;5;11;10
9276111;      Achslach;22;16;13;5;3;17;13;14;5;3;1;12;14;5;3;–;11;12;8;3;–;8;10;9;3
9276113;      Arnbruck;23;12;20;9;4;19;9;19;9;4;3;5;16;9;4;3;4;12;9;4;3;8;9;10;4
9276115;      Bayerisch Eisenstein;5;–;–;1;–;5;–;–;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9276116;      Bischofsmais;23;21;10;10;4;21;20;10;10;3;–;18;11;10;3;–;15;6;9;4;–;11;8;9;4
9276117;      Bodenmais, M;16;7;9;5;–;14;7;7;5;–;–;3;8;2;1;1;4;6;3;1;–;1;7;2;1
9276118;      Böbrach;14;12;8;12;–;14;10;8;12;–;2;9;9;9;–;1;7;7;11;–;1;8;7;10;1
9276120;      Drachselsried;30;17;22;8;1;28;21;18;8;1;1;17;15;8;2;1;20;13;8;2;1;18;13;5;4
9276121;      Frauenau;14;3;2;5;2;11;2;2;4;2;1;2;1;4;2;–;3;1;3;3;–;3;3;2;3
9276122;      Geiersthal;13;10;13;10;2;11;8;13;10;2;–;8;12;9;3;–;7;11;6;4;–;10;7;7;4
9276123;      Gotteszell;6;5;3;3;1;2;7;2;3;1;–;5;3;3;1;–;4;4;3;1;–;4;4;3;1
9276126;      Kirchberg i.Wald;27;40;29;29;6;21;37;28;27;6;1;28;25;24;9;1;21;26;19;11;–;25;25;17;12
9276127;      Kirchdorf i.Wald;20;19;10;19;1;23;15;8;19;2;3;13;8;16;4;1;13;9;12;6;–;14;9;12;6
9276128;      Kollnburg;37;31;40;44;5;35;28;43;42;5;3;24;39;40;7;1;15;37;36;8;4;16;35;30;10
9276129;      Langdorf;18;10;18;8;–;18;10;17;9;–;–;7;18;8;1;–;5;16;8;1;–;4;16;8;1
9276130;      Lindberg;10;14;6;5;–;12;13;5;5;1;1;13;6;6;1;2;8;5;7;–;–;8;6;4;–
9276134;      Patersdorf;12;9;12;12;1;11;7;12;10;1;2;10;12;7;2;1;9;10;6;3;–;13;5;7;2
9276135;      Prackenbach;46;32;33;19;1;40;30;32;18;2;3;28;29;17;2;3;23;30;12;2;1;21;26;12;3
9276138;      Regen, St;25;26;39;34;10;24;24;38;33;10;4;28;34;28;12;2;22;31;24;13;1;17;26;25;14
9276139;      Rinchnach;27;16;34;21;5;25;15;31;23;5;1;13;28;19;8;–;11;23;18;8;–;13;22;17;8
9276142;      Ruhmannsfelden, M;17;5;4;1;–;13;6;4;1;–;3;7;3;2;–;2;7;3;2;–;1;7;2;2;–
9276143;      Teisnach, M;10;12;12;13;2;11;13;13;11;2;1;10;15;10;2;–;13;16;9;2;–;9;16;8;2
9276144;      Viechtach, St;66;43;41;22;2;55;42;40;21;3;9;37;39;20;5;4;38;30;16;7;3;29;29;15;8
9276146;      Zachenberg;17;20;18;10;5;17;19;17;9;7;–;16;16;12;5;1;15;14;12;5;1;12;13;12;5
9276148;      Zwiesel, St;21;16;12;16;2;20;15;12;16;1;3;13;14;12;3;1;13;12;12;3;2;11;12;10;4
9277111;      Arnstorf, M;32;40;39;68;17;23;35;38;64;19;2;31;39;58;20;3;35;33;51;24;3;31;29;48;24
9277112;      Bayerbach;12;8;6;18;7;12;7;7;16;7;1;6;5;14;9;–;6;5;12;11;–;6;4;13;10
9277113;      Bad Birnbach, M;47;35;34;37;23;39;36;35;32;24;7;31;34;30;23;4;28;35;29;21;5;27;31;26;21
9277114;      Dietersburg;23;22;41;45;10;20;20;40;44;9;2;14;36;42;9;1;18;33;35;10;1;21;29;33;10
9277116;      Eggenfelden, St;16;7;28;37;12;13;7;27;31;13;5;6;23;28;14;8;3;22;22;16;4;7;20;18;18
9277117;      Egglham;25;16;23;22;12;28;11;20;22;13;3;12;18;21;12;2;15;15;18;13;1;16;13;14;15
9277118;      Ering;20;12;20;35;10;20;11;17;32;10;1;8;16;31;10;2;6;17;24;10;2;5;16;21;13
9277119;      Falkenberg;36;22;60;61;16;27;16;58;59;17;4;16;53;52;19;4;15;41;41;25;–;16;40;36;25
9277121;      Gangkofen, M;33;44;50;110;41;31;43;42;100;45;5;32;36;93;47;8;33;32;73;53;8;29;31;61;60
9277122;      Geratskirchen;8;9;11;8;4;4;6;9;8;4;–;4;9;8;4;–;3;9;6;3;1;2;8;4;4
9277124;      Hebertsfelden;24;17;31;57;11;24;16;28;56;11;6;10;31;48;15;7;14;29;39;18;7;12;28;37;21
9277126;      Johanniskirchen;30;24;32;30;6;29;23;29;31;6;2;15;28;27;7;3;13;20;21;10;1;10;19;20;8
9277127;      Julbach;4;4;3;6;–;4;4;2;7;–;1;4;2;7;–;2;3;3;6;–;1;3;3;6;–
9277128;      Kirchdorf a.Inn;10;16;12;21;3;10;11;11;17;6;3;10;9;17;6;3;5;11;13;7;2;6;11;7;10
9277131;      Malgersdorf;7;6;7;7;4;4;4;6;6;4;2;1;6;5;4;4;–;7;5;4;2;1;6;5;4
9277133;      Massing, M;18;9;16;39;17;19;6;13;38;18;6;7;13;37;18;2;6;14;33;20;6;4;10;29;24
9277134;      Mitterskirchen;12;8;23;30;3;10;6;22;30;3;5;6;15;26;7;5;6;15;21;8;2;8;13;18;9
9277138;      Pfarrkirchen, St;33;19;33;36;13;26;17;31;32;16;2;16;26;32;15;2;19;25;22;19;1;25;17;22;18
9277139;      Postmünster;23;20;38;45;11;21;22;34;44;11;5;22;34;40;14;3;19;26;39;13;1;17;27;33;16
9277140;      Reut;32;22;29;25;4;27;21;27;23;5;1;17;21;23;6;–;19;22;16;9;1;17;22;14;9
9277141;      Rimbach;15;12;17;14;12;13;8;16;12;12;–;7;13;14;12;1;7;16;12;12;1;8;14;10;13
9277142;      Roßbach;37;28;27;32;15;27;28;24;31;15;–;23;21;32;15;4;23;24;29;14;–;23;24;23;14
9277144;      Schönau;18;10;15;37;10;16;8;16;36;9;3;9;15;33;10;2;8;14;27;16;3;7;11;27;16
9277145;      Simbach a.Inn, St;33;21;32;17;11;31;18;33;13;12;–;16;29;12;12;3;15;26;12;13;3;20;21;11;13
9277147;      Stubenberg;5;14;15;14;4;6;11;15;14;4;–;10;14;12;5;1;9;10;11;5;1;9;12;9;5
9277148;      Tann, M;26;21;37;40;7;21;20;31;36;10;3;19;27;36;10;2;21;22;29;14;1;20;25;24;15
9277149;      Triftern, M;28;30;47;56;16;31;24;44;52;19;7;19;45;42;21;1;20;34;33;24;–;23;29;30;25
9277151;      Unterdietfurt;9;10;21;27;8;7;8;16;24;10;3;10;13;25;8;1;10;11;20;10;1;10;7;22;8
9277152;      Wittibreut;18;22;35;32;6;21;21;31;28;7;1;14;26;29;8;2;8;22;20;9;2;8;18;17;10
9277153;      Wurmannsquick, M;30;32;45;56;11;17;32;44;52;14;5;28;36;54;14;5;20;38;48;17;4;24;35;41;19
9277154;      Zeilarn;18;14;37;9;7;15;15;30;8;6;2;15;33;7;6;1;10;36;8;4;–;16;24;9;4
9278112;      Aholfing;2;3;7;12;10;1;3;3;12;9;–;3;4;12;9;–;2;1;12;8;–;2;2;8;9
9278113;      Aiterhofen;8;9;17;23;28;5;7;13;24;29;1;7;11;27;27;2;7;7;29;25;1;7;7;22;26
9278116;      Ascha;8;11;3;12;5;9;9;3;12;5;1;6;7;13;3;1;6;6;7;6;1;7;5;7;9
9278117;      Atting;3;1;9;3;8;3;2;7;4;8;–;4;6;4;8;1;2;3;5;8;–;3;3;4;8
9278118;      Bogen, St;41;39;40;27;16;38;37;34;27;16;7;27;34;20;17;7;22;28;21;17;7;20;24;20;16
9278120;      Falkenfels;13;8;8;4;1;11;8;9;3;1;–;7;8;4;1;–;7;8;1;3;–;6;7;2;2
9278121;      Feldkirchen;3;8;13;13;14;2;6;12;11;15;–;2;12;12;13;2;1;12;11;13;2;2;8;9;12
9278123;      Geiselhöring, St;19;20;45;61;40;15;18;37;55;46;7;18;36;52;48;7;19;30;52;46;10;16;31;42;48
9278129;      Haibach;44;18;25;12;2;38;20;22;12;2;6;19;17;9;3;1;15;18;9;3;–;13;14;7;3
9278134;      Haselbach;10;13;15;11;4;10;11;13;11;4;1;13;11;9;4;–;10;8;12;3;1;11;5;9;4
9278139;      Hunderdorf;20;17;17;14;6;15;13;17;14;6;–;13;12;12;7;–;9;13;9;7;1;10;11;7;7
9278140;      Irlbach;1;7;8;2;6;4;4;6;2;6;1;4;5;2;6;2;3;3;2;5;–;3;4;3;4
9278141;      Kirchroth;18;28;33;18;10;18;27;30;19;10;2;22;33;16;11;–;22;29;14;11;–;20;26;13;11
9278143;      Konzell;29;13;13;19;5;30;13;15;16;6;3;11;13;13;9;1;8;13;8;12;1;5;10;9;11
9278144;      Laberweinting;11;9;55;46;28;11;7;50;42;30;2;7;43;39;30;3;7;35;36;30;5;10;30;31;30
9278146;      Leiblfing;18;41;57;37;44;16;38;59;35;43;1;33;57;32;44;1;31;52;20;47;1;29;40;23;43
9278147;      Loitzendorf;7;6;13;5;2;5;4;13;5;2;–;5;11;5;2;–;3;11;4;2;–;3;10;4;2
9278148;      Mallersdorf-Pfaffenberg, M;12;22;36;41;21;13;16;32;38;21;–;16;32;40;19;–;19;25;32;21;1;19;21;28;22
9278149;      Mariaposching;7;11;13;9;7;9;7;13;10;7;–;6;13;9;7;–;3;15;9;6;–;4;15;7;6
9278151;      Mitterfels, M;8;5;14;14;–;7;5;13;12;–;–;6;14;8;2;2;4;11;9;2;1;4;11;9;2
9278154;      Neukirchen;27;17;18;15;4;20;18;17;15;5;2;15;15;12;6;–;14;14;11;7;–;13;13;10;8
9278159;      Niederwinkling;17;20;20;22;10;19;16;20;21;9;2;17;22;18;8;3;15;22;15;8;1;16;16;15;8
9278167;      Oberschneiding;5;19;41;38;33;7;13;40;38;33;–;10;40;35;34;2;10;35;27;38;3;9;31;23;39
9278170;      Parkstetten;5;5;13;7;4;7;3;13;6;4;–;3;9;9;3;–;2;12;6;3;–;2;9;4;2
9278171;      Perasdorf;19;12;7;9;1;16;12;6;8;2;2;10;7;7;3;3;9;9;6;3;3;6;8;5;5
9278172;      Perkam;2;5;18;11;3;3;3;14;9;4;–;1;11;9;4;–;3;9;6;4;–;3;7;4;5
9278177;      Rain;3;9;10;7;7;1;7;9;7;7;–;7;8;7;7;–;6;7;5;7;–;3;5;4;7
9278178;      Rattenberg;26;17;27;14;3;22;17;26;16;3;2;15;25;13;4;3;12;15;13;6;1;14;7;12;9
9278179;      Rattiszell;19;17;21;14;1;11;20;20;13;1;2;15;16;12;4;3;10;13;13;4;1;8;11;8;8
9278182;      Salching;1;2;13;14;16;1;2;13;13;15;1;2;12;12;15;–;3;6;14;13;–;3;6;11;16
9278184;      Sankt Englmar;17;8;18;7;1;14;8;18;7;1;2;10;15;7;1;1;7;16;6;1;–;7;15;6;1
9278187;      Schwarzach, M;33;25;28;16;4;26;20;26;15;5;6;19;22;15;4;2;18;22;11;6;3;18;21;9;6
9278189;      Stallwang;6;10;8;14;10;6;7;6;14;10;1;6;5;12;11;–;5;5;10;12;–;8;5;7;12
9278190;      Steinach;8;10;10;10;5;8;10;10;9;5;–;9;9;8;6;–;8;11;8;5;–;8;10;6;5
9278192;      Straßkirchen;5;7;13;27;17;4;5;9;28;18;–;5;9;30;14;–;6;10;29;12;–;4;6;25;12
9278197;      Wiesenfelden;46;50;44;31;10;43;47;43;26;13;5;41;37;23;15;5;41;30;20;16;1;40;28;17;17
9278198;      Windberg;13;6;1;5;1;12;6;1;5;1;3;5;–;4;1;–;4;1;3;2;–;4;1;3;2
9279112;      Dingolfing, St;22;13;21;25;17;17;10;19;26;17;3;9;18;21;15;–;9;21;16;13;–;10;18;17;13
9279113;      Eichendorf, M;28;35;32;55;46;27;27;32;51;46;3;27;33;48;44;6;31;31;40;44;5;27;28;40;45
9279115;      Frontenhausen, M;7;5;14;20;15;7;4;14;18;15;–;5;13;17;15;1;4;15;16;14;1;2;11;16;13
9279116;      Gottfrieding;7;7;10;9;10;8;6;7;8;10;1;4;7;6;10;–;5;4;6;8;–;5;4;4;7
9279122;      Landau a.d.Isar, St;33;38;47;57;29;31;29;42;55;29;6;22;45;52;31;9;25;36;45;34;9;22;34;35;34
9279124;      Loiching;14;17;29;26;11;12;14;30;24;13;1;12;30;28;11;1;11;27;27;12;3;12;27;25;12
9279125;      Mamming;9;15;21;19;14;9;15;19;18;14;2;10;22;16;14;1;7;19;16;15;1;5;13;17;14
9279126;      Marklkofen;15;8;21;21;16;12;8;19;20;17;2;9;20;19;16;3;14;16;17;15;4;13;15;14;15
9279127;      Mengkofen;28;29;72;52;26;23;27;69;45;28;3;28;64;42;29;5;24;53;38;36;3;26;47;37;33
9279128;      Moosthenning;34;35;47;39;21;36;28;42;33;23;1;30;42;31;22;2;27;34;26;22;3;25;29;26;20
9279130;      Niederviehbach;6;10;16;17;9;6;8;16;17;9;1;4;11;16;11;2;5;10;13;13;1;5;8;9;14
9279132;      Pilsting, M;20;39;45;35;39;24;29;41;33;40;2;32;36;32;38;2;20;36;31;29;1;19;30;20;35
9279134;      Reisbach, M;35;34;46;40;29;31;28;43;37;32;5;21;43;31;34;7;25;34;24;36;9;23;28;20;34
9279135;      Simbach, M;19;28;40;33;18;24;23;32;32;17;3;19;30;31;19;–;13;32;30;18;3;16;27;26;21
9279137;      Wallersdorf, M;22;22;55;50;36;20;21;49;49;37;5;18;49;45;39;8;18;49;43;37;7;12;44;40;38
9371111;      Ammerthal;7;4;9;2;1;4;1;7;2;2;–;–;6;2;2;–;2;5;2;2;–;3;4;2;2
9371113;      Auerbach i.d.OPf., St;13;4;19;23;30;15;5;14;26;26;2;4;15;23;27;1;8;11;21;26;1;8;8;23;26
9371116;      Birgland;24;18;24;37;13;13;16;22;34;16;1;17;18;29;18;1;13;19;27;18;–;15;12;23;19
9371118;      Ebermannsdorf;6;5;6;11;6;5;4;3;12;6;–;9;2;12;6;1;6;5;9;5;–;6;4;9;5
9371119;      Edelsfeld;5;26;15;20;12;7;21;15;21;10;–;14;18;16;12;3;14;14;11;12;1;10;13;14;11
9371120;      Ensdorf;7;8;17;22;10;6;7;14;19;12;1;4;11;16;12;–;6;11;14;13;–;4;9;13;11
9371121;      Freihung, M;6;11;10;17;14;6;10;8;13;16;–;9;10;10;17;1;7;8;8;19;–;7;9;9;17
9371122;      Freudenberg;23;28;31;32;21;26;22;30;30;21;1;18;29;29;21;–;19;25;24;21;–;19;22;19;24
9371123;      Gebenbach;3;1;9;6;11;2;2;7;5;11;–;1;4;5;11;–;2;1;6;10;–;–;2;6;8
9371126;      Hahnbach, M;16;24;32;39;22;16;19;24;34;24;1;15;24;31;24;1;11;23;20;27;–;12;22;18;27
9371127;      Hirschau, St;14;15;18;32;18;9;14;19;29;17;1;13;13;25;18;1;11;12;23;17;1;5;11;22;16
9371128;      Hirschbach;13;19;8;5;6;12;16;8;5;6;–;13;6;3;7;–;8;6;2;8;–;6;6;1;8
9371129;      Hohenburg, M;11;11;23;20;4;8;11;25;19;3;–;11;24;17;3;1;11;21;14;4;–;10;20;11;5
9371131;      Illschwang;16;12;24;26;10;13;10;23;23;13;–;5;22;22;12;–;5;20;21;14;1;5;20;17;15
9371132;      Kastl, M;19;21;26;32;12;18;18;23;33;12;–;13;23;29;13;–;18;22;27;14;–;14;19;25;14
9371135;      Königstein, M;13;8;13;15;3;13;8;14;13;3;1;8;12;14;3;–;6;17;8;3;–;7;13;7;4
9371136;      Kümmersbruck;3;9;19;12;11;3;8;17;10;13;–;7;17;10;12;1;6;13;10;12;1;7;13;9;12
9371140;      Etzelwang;12;14;8;4;5;5;11;7;5;5;2;10;6;4;5;1;10;3;3;6;–;10;3;3;6
9371141;      Neukirchen b.Sulzbach-Rosenberg;18;21;27;19;11;14;20;24;19;11;–;18;19;19;10;–;15;14;19;10;–;16;15;15;11
9371144;      Poppenricht;5;5;8;6;4;5;4;8;5;5;–;3;8;5;5;–;4;7;6;4;–;2;8;5;4
9371146;      Rieden, M;5;2;8;8;8;5;1;7;7;8;1;1;8;6;8;–;1;6;6;9;–;2;5;5;10
9371148;      Schmidmühlen, M;7;2;5;10;12;3;1;4;8;13;–;2;4;7;13;–;2;4;7;13;–;3;6;7;10
9371150;      Schnaittenbach, St;8;13;24;26;6;6;14;21;25;7;2;10;16;25;6;–;9;17;17;12;–;10;12;18;10
9371151;      Sulzbach-Rosenberg, St;27;18;12;10;11;21;15;11;10;11;1;11;11;9;11;2;12;14;10;9;1;9;12;9;10
9371154;      Ursensollen;22;25;32;37;15;17;21;30;38;14;3;20;26;31;17;3;15;21;28;20;1;16;16;26;20
9371156;      Vilseck, St;17;10;23;19;17;18;11;18;21;17;3;8;15;21;13;1;7;14;17;13;2;6;12;15;13
9371157;      Weigendorf;6;9;3;7;–;6;6;3;6;1;–;6;2;6;1;–;5;4;3;2;–;6;4;3;2
9371444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9372112;      Arnschwang;12;12;19;25;8;11;9;19;23;9;3;5;16;21;9;1;5;18;18;10;2;7;14;13;12
9372113;      Arrach;21;16;8;7;–;18;16;7;7;–;2;14;7;6;–;1;14;10;5;1;–;12;10;5;1
9372115;      Blaibach;5;10;19;11;–;2;10;17;12;–;1;9;14;10;3;1;8;15;8;4;–;10;14;9;3
9372116;      Cham, St;30;39;63;45;23;22;36;56;44;23;5;33;55;40;26;1;32;54;32;30;1;26;46;30;34
9372117;      Chamerau;14;13;11;12;2;10;12;11;12;2;3;14;9;8;4;1;10;8;6;5;–;8;8;8;4
9372124;      Eschlkam, M;17;20;48;72;7;15;21;46;68;7;1;20;44;59;11;2;14;49;52;12;1;13;43;49;15
9372125;      Falkenstein, M;27;32;35;25;11;23;28;33;22;13;–;26;31;18;14;1;22;26;13;14;1;23;21;13;13
9372126;      Furth im Wald, St;31;35;42;50;10;28;30;37;44;15;2;31;30;44;13;1;24;25;33;21;1;21;20;32;23
9372128;      Gleißenberg;3;6;8;5;–;4;6;7;5;–;–;4;5;4;–;–;5;4;3;–;–;5;3;3;–
9372130;      Grafenwiesen;11;10;4;–;1;11;11;3;–;1;1;8;3;–;1;1;4;4;–;1;–;4;3;–;1
9372135;      Hohenwarth;19;12;14;5;2;14;11;17;4;2;–;11;17;4;2;–;7;15;4;2;–;8;14;4;2
9372137;      Bad Kötzting, St;59;42;39;24;4;54;39;38;24;4;5;28;32;19;6;1;28;36;16;6;–;25;32;17;6
9372138;      Lam, M;14;6;10;12;1;11;6;9;13;1;3;2;10;13;1;2;2;11;10;2;1;3;12;8;3
9372142;      Michelsneukirchen;9;13;26;26;11;6;12;26;25;12;–;9;27;20;13;1;9;29;16;15;2;10;28;14;16
9372143;      Miltach;14;9;17;16;2;13;7;18;14;3;1;8;17;14;3;–;8;17;10;5;–;9;16;8;7
9372144;      Neukirchen b.Hl.Blut, M;29;38;34;45;2;27;36;33;44;2;4;30;34;40;4;4;29;27;38;6;–;28;25;35;8
9372146;      Pemfling;20;19;39;40;6;18;19;34;42;6;4;14;30;36;8;–;16;28;35;7;3;16;28;30;8
9372147;      Pösing;1;9;4;2;5;1;8;4;2;5;–;4;4;3;5;–;3;3;3;4;–;4;4;2;3
9372149;      Reichenbach;2;1;1;5;3;2;1;1;5;2;–;1;–;5;2;–;2;–;4;3;–;–;2;5;3
9372150;      Rettenbach;19;34;29;14;2;17;32;28;12;2;1;31;25;12;2;–;25;21;9;2;–;27;21;7;1
9372151;      Rimbach;14;7;8;6;4;12;4;8;6;4;2;4;9;5;4;2;6;9;4;4;–;6;9;6;3
9372153;      Roding, St;32;30;33;39;21;25;31;28;34;24;3;29;25;37;22;3;25;31;30;22;1;26;29;28;21
9372154;      Rötz, St;7;10;43;60;16;7;9;39;56;20;2;7;39;54;21;1;8;40;49;22;–;8;36;39;28
9372155;      Runding;13;12;12;11;5;9;5;12;11;5;–;6;10;9;7;–;7;7;7;8;–;7;6;6;9
9372157;      Schönthal;6;20;33;32;13;4;18;30;28;16;1;12;30;24;17;2;6;29;19;20;2;7;26;18;20
9372158;      Schorndorf;14;16;20;27;10;10;19;18;25;10;1;19;16;20;13;1;17;13;21;14;1;14;13;17;15
9372161;      Stamsried, M;10;16;27;23;17;8;14;25;20;19;1;10;28;18;19;–;12;26;17;19;–;10;21;16;20
9372163;      Tiefenbach;30;19;17;22;6;25;19;17;20;6;2;15;20;18;6;1;14;21;17;5;–;13;17;17;6
9372164;      Traitsching;24;21;25;32;8;23;21;23;30;9;1;14;23;28;11;1;11;26;17;13;–;10;20;15;13
9372165;      Treffelstein;3;4;10;15;4;2;4;8;16;4;–;3;7;14;6;1;2;8;12;7;–;4;9;11;7
9372167;      Zell;22;18;15;12;5;19;15;16;11;5;1;11;21;9;4;2;11;16;6;6;–;10;12;8;6
9372168;      Waffenbrunn;6;15;20;9;1;6;13;20;7;1;–;11;18;7;1;–;12;19;8;1;–;10;13;10;1
9372169;      Wald;20;13;19;20;9;15;10;18;17;11;–;11;14;18;11;–;10;16;16;10;1;11;15;14;9
9372170;      Walderbach;18;17;16;19;2;15;18;13;20;2;1;14;13;18;3;1;12;11;12;7;1;13;11;9;7
9372171;      Waldmünchen, St;28;27;59;42;18;26;24;49;36;23;2;18;45;34;23;1;19;40;33;24;1;21;36;32;25
9372174;      Weiding;11;11;16;27;5;7;10;17;25;6;1;10;15;26;6;–;8;12;24;6;–;6;11;23;7
9372175;      Willmering;6;2;3;7;3;4;2;3;6;4;–;2;3;6;4;–;2;5;4;4;–;1;4;5;3
9372177;      Zandt;20;17;21;19;2;18;15;21;18;3;1;14;18;18;3;1;12;17;14;4;2;16;14;13;4
9372178;      Lohberg;16;9;8;8;1;14;10;8;8;1;–;8;9;7;–;–;7;10;6;–;–;8;9;7;–
9373112;      Berching, St;35;67;74;63;40;38;50;73;57;45;8;47;76;54;44;4;34;59;47;47;3;30;51;46;44
9373113;      Berg b.Neumarkt i.d.OPf.;37;26;35;32;14;35;21;32;30;14;2;23;28;28;15;2;28;26;22;16;1;25;24;20;18
