Kindertageseinrichtungen seit 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9183147;      Unterreit;1;66;57;4;42;11;–;12;1;66;55;4;44;7;–;12;1;66;53;4;39;10;–;11;1;66;51;5;38;8;–;11;1;66;55;4;37;14;–;14;1;66;55;6;41;8;–;12
9183148;      Waldkraiburg, St;14;1164;1007;109;548;343;7;194;15;1224;1093;138;565;377;13;204;15;1280;1107;141;594;360;12;211;15;1357;1128;150;564;407;7;225;15;1357;1163;152;554;449;8;233;16;1415;1205;155;567;475;8;248
9183151;      Zangberg;1;77;59;13;36;10;–;12;1;62;64;9;41;14;–;11;1;62;57;11;29;17;–;11;1;62;67;11;43;13;–;13;1;82;70;9;39;22;–;13;1;77;73;12;41;20;–;13
9183444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184112;      Aschheim;6;885;725;142;310;273;–;166;6;909;755;159;305;290;1;176;6;923;680;136;296;246;2;168;6;923;679;143;289;245;2;162;6;923;703;152;293;256;2;165;5;872;674;122;303;246;3;151
9184113;      Baierbrunn;4;260;236;40;147;49;–;45;4;260;228;49;137;42;–;45;4;260;239;52;139;48;–;40;4;255;208;38;126;44;–;45;4;260;238;53;142;43;–;46;4;260;218;49;127;42;–;44
9184114;      Brunnthal;6;349;316;43;183;90;–;59;6;355;312;35;188;88;1;57;6;355;309;32;180;97;–;59;6;356;307;32;181;94;–;53;6;344;277;23;163;91;–;55;6;370;290;29;179;82;–;63
9184118;      Feldkirchen;7;591;532;97;221;212;2;103;7;592;527;106;217;203;1;113;7;591;522;100;227;195;–;113;7;591;530;94;229;206;1;111;7;591;546;107;233;206;–;119;7;591;531;102;226;203;–;120
9184119;      Garching b.München, St;19;1129;1050;219;515;316;–;214;20;1181;1073;207;543;322;1;225;21;1200;1028;180;511;336;1;221;21;1195;1032;195;495;341;1;219;21;1186;1018;197;465;356;–;228;19;1108;943;155;426;362;–;214
9184120;      Gräfelfing;15;1027;922;143;478;301;–;174;15;1030;931;138;471;320;2;169;15;1029;871;116;444;309;2;164;15;1037;857;127;412;317;1;156;15;1032;857;134;416;305;2;158;15;1032;838;123;419;295;1;158
9184121;      Grasbrunn;5;513;426;58;212;156;–;89;5;513;426;53;212;160;1;96;5;513;399;53;190;154;2;90;5;513;379;54;192;132;1;95;5;513;371;63;183;125;–;96;5;513;379;48;198;133;–;95
9184122;      Grünwald;14;1055;795;147;363;283;2;205;14;1055;821;159;364;298;–;209;14;1055;777;161;336;280;–;206;14;1055;806;156;342;307;1;214;14;1055;833;161;351;319;2;227;14;1055;848;163;362;322;1;218
9184123;      Haar;19;1300;1130;229;602;295;4;296;20;1350;1147;223;609;314;1;302;21;1401;1146;210;596;335;5;285;20;1377;1139;221;586;329;3;276;19;1449;1133;199;593;340;1;287;20;1470;1139;208;579;351;1;291
9184127;      Höhenkirchen-Siegertsbrunn;10;630;519;77;326;116;–;107;10;677;533;79;294;160;–;112;10;677;517;74;281;161;1;112;11;745;559;79;309;170;1;133;11;770;573;79;342;152;–;132;12;759;561;68;319;174;–;134
9184129;      Hohenbrunn;8;551;478;108;253;115;2;90;8;560;487;106;254;121;6;96;8;560;470;88;257;119;6;92;8;550;496;95;257;136;8;90;8;585;504;106;251;138;9;97;8;585;501;106;241;149;5;103
9184130;      Ismaning;17;1202;1074;182;554;337;1;252;19;1283;1132;202;574;355;1;254;19;1370;1121;185;562;371;3;259;19;1361;1147;205;569;371;2;248;19;1365;1137;211;529;396;1;262;18;1410;1152;212;540;396;4;259
9184131;      Kirchheim b.München;10;665;588;129;362;97;–;124;11;766;596;112;372;110;2;137;12;794;652;123;354;174;1;144;12;819;634;127;332;174;1;139;12;824;648;133;332;181;2;131;12;839;676;136;351;189;–;144
9184132;      Neuried;7;548;466;80;261;125;–;82;7;548;473;89;241;141;2;91;7;548;465;77;234;153;1;89;7;548;460;71;234;155;–;86;7;593;491;84;236;171;–;90;8;605;485;81;250;152;2;99
9184134;      Oberhaching;9;845;767;123;399;244;1;146;9;863;803;104;424;275;–;146;9;878;795;102;395;296;2;148;9;905;822;116;407;299;–;141;9;905;827;123;392;311;1;149;9;904;816;118;375;321;2;152
9184135;      Oberschleißheim;10;682;659;136;321;201;1;117;10;685;682;118;369;195;–;117;9;695;618;101;311;206;–;113;9;688;605;99;313;193;–;102;9;695;610;102;309;198;1;103;9;695;622;97;332;192;1;114
9184136;      Ottobrunn;15;1122;1023;146;572;304;1;203;15;1160;1020;143;566;311;–;198;15;1195;1016;150;555;311;–;194;15;1195;970;142;533;295;–;194;16;1219;923;153;477;293;–;201;15;1167;969;181;521;267;–;212
9184137;      Aying;5;322;272;75;172;25;–;66;5;344;269;59;180;30;–;63;5;344;286;64;185;37;–;65;5;344;286;52;196;38;–;57;6;364;300;49;212;39;–;66;6;354;293;48;202;43;–;73
9184138;      Planegg;14;746;682;181;327;173;1;140;14;745;682;178;323;177;4;144;14;745;670;159;349;159;3;145;14;758;677;167;333;175;2;147;14;771;666;137;342;186;1;144;14;836;651;153;308;188;2;152
9184139;      Pullach i.Isartal;8;585;504;56;275;172;1;91;8;585;487;58;268;161;–;90;8;585;491;60;245;186;–;98;9;636;522;61;270;191;–;94;9;635;505;47;258;199;1;98;9;635;498;44;245;209;–;96
9184140;      Putzbrunn;6;365;316;70;184;62;–;63;6;365;307;61;187;59;–;67;6;365;286;51;175;60;–;64;6;365;292;61;174;57;–;64;6;365;293;59;176;57;1;59;6;365;302;64;171;67;–;68
9184141;      Sauerlach;7;484;426;76;258;92;–;88;8;570;446;75;261;110;–;99;8;570;463;85;269;109;–;91;8;570;460;101;253;106;–;90;8;570;443;84;242;117;–;88;8;570;430;87;229;113;1;98
9184142;      Schäftlarn;5;296;290;41;160;89;–;57;5;309;299;39;172;88;–;58;5;319;300;36;159;105;–;56;5;319;295;43;150;102;–;59;5;319;266;38;137;90;1;56;5;319;273;45;139;87;2;59
9184144;      Straßlach-Dingharting;4;176;172;9;117;46;–;34;4;176;177;9;120;48;–;37;4;176;163;10;101;52;–;40;4;176;164;15;94;55;–;41;4;176;161;10;98;53;–;40;4;188;178;16;115;47;–;41
9184145;      Taufkirchen;12;1114;952;131;473;347;1;189;12;1116;930;114;466;346;4;186;13;1191;987;163;473;349;2;205;13;1214;986;149;489;342;6;219;13;1243;954;131;473;349;1;209;13;1245;924;124;453;345;2;211
9184146;      Neubiberg;14;894;782;239;396;146;1;177;14;894;766;228;388;150;–;185;14;908;762;219;384;158;1;181;14;907;733;199;377;157;–;188;13;888;736;191;362;183;–;175;14;912;766;199;382;185;–;192
9184147;      Unterföhring;11;1208;1000;216;446;337;1;213;11;1143;967;203;436;328;–;226;11;1143;913;202;392;316;3;210;12;1178;886;188;388;309;1;214;11;1252;911;178;393;339;1;214;11;1252;912;186;400;324;2;220
9184148;      Unterhaching;16;1247;1091;180;579;332;–;225;18;1442;1188;175;676;337;–;255;18;1443;1227;185;701;340;1;262;21;1638;1329;210;708;404;7;283;21;1575;1313;181;744;387;1;289;20;1579;1284;208;689;387;–;289
9184149;      Unterschleißheim, St;22;1833;1637;230;796;602;9;328;22;1894;1665;265;774;618;8;351;22;1896;1677;276;791;601;9;372;22;1904;1720;261;808;638;13;363;21;1974;1708;267;772;658;11;362;20;1990;1709;260;770;673;6;389
9184444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9185113;      Aresing;1;125;124;21;79;24;–;28;1;149;129;26;86;17;–;32;1;149;143;26;98;19;–;38;1;149;135;22;101;12;–;38;1;149;140;32;87;21;–;36;1;186;150;31;100;19;–;37
9185116;      Berg im Gau;1;62;55;6;41;8;–;13;1;62;56;6;43;7;–;16;1;62;58;7;42;9;–;13;1;98;71;14;47;10;–;18;1;123;82;14;48;20;–;19;1;123;73;15;47;11;–;20
9185118;      Bergheim;1;99;73;11;56;6;–;11;1;108;85;19;63;3;–;14;1;129;101;22;69;10;–;17;1;129;108;22;68;18;–;22;1;129;110;29;70;11;–;26;1;166;126;29;85;12;–;25
9185123;      Brunnen;2;80;54;3;47;4;–;11;2;99;75;20;49;6;–;15;2;99;93;18;68;7;–;21;2;99;98;21;63;14;–;22;2;104;98;19;67;12;–;26;2;104;103;24;66;13;–;26
9185125;      Burgheim, M;3;153;143;26;103;14;–;18;3;153;152;22;111;19;–;21;3;174;168;25;117;26;–;23;3;174;166;24;123;19;–;23;3;174;174;25;125;24;–;25;3;186;182;33;128;21;–;27
9185127;      Ehekirchen;2;164;142;30;97;15;–;35;2;184;165;23;115;27;–;40;2;184;160;35;105;20;–;41;2;214;175;23;126;26;–;43;2;214;172;29;109;34;–;49;2;226;171;35;117;19;–;48
9185131;      Gachenbach;1;100;101;10;76;15;–;17;1;100;91;8;71;12;–;17;1;129;97;8;65;24;–;18;1;129;104;15;81;8;–;22;1;129;109;14;84;11;–;24;1;129;109;16;74;19;–;22
9185139;      Karlshuld;2;297;286;56;158;72;–;46;3;358;295;55;167;73;–;61;3;358;310;69;171;70;–;69;3;358;320;69;184;67;–;72;3;358;316;58;186;72;–;73;3;358;323;68;180;75;–;77
9185140;      Karlskron;2;211;196;27;147;22;–;36;2;211;187;26;132;29;–;39;2;223;206;41;138;27;–;42;2;223;205;43;136;26;–;47;2;260;235;44;156;35;–;56;3;260;236;55;152;29;–;58
9185143;      Langenmosen;1;76;69;7;48;14;–;19;1;76;58;8;41;9;–;20;1;99;77;14;53;10;–;23;1;99;78;14;55;9;–;27;1;99;82;16;54;12;–;25;1;124;86;15;57;14;–;35
9185149;      Neuburg a.d.Donau, GKSt;19;1191;1121;116;798;205;2;283;19;1200;1148;119;819;210;–;288;20;1322;1172;123;794;255;–;294;20;1322;1197;138;797;261;1;322;20;1329;1177;115;808;253;1;325;20;1338;1185;134;777;274;–;330
9185150;      Oberhausen;2;182;148;17;96;35;–;25;2;181;157;24;95;38;–;24;2;181;156;21;103;32;–;25;2;169;159;21;93;45;–;24;2;139;142;30;95;17;–;27;2;165;144;33;97;14;–;28
9185153;      Rennertshofen, M;2;228;190;39;102;49;–;38;2;233;202;30;126;45;1;44;2;258;226;37;133;55;1;50;2;258;241;41;144;54;2;50;2;273;256;41;132;83;–;49;2;302;267;46;145;76;–;50
9185157;      Rohrenfels;1;85;71;16;47;8;–;15;1;87;67;13;48;6;–;16;1;87;78;11;52;15;–;17;1;87;79;11;53;15;–;16;1;90;80;18;52;10;–;21;1;105;88;22;58;8;–;21
9185158;      Schrobenhausen, St;14;712;665;102;443;112;8;146;14;751;718;128;436;144;10;170;14;777;712;118;438;149;7;180;14;798;744;116;468;160;–;186;14;810;741;126;448;166;1;192;14;810;756;128;455;167;6;211
9185163;      Königsmoos;2;248;203;41;138;24;–;38;2;260;219;49;154;16;–;42;2;248;226;38;157;31;–;47;2;260;251;57;161;33;–;48;2;285;262;55;170;37;–;55;2;285;264;51;182;31;–;46
9185166;      Waidhofen;1;90;83;11;65;7;–;21;1;90;89;12;66;11;–;19;1;90;87;8;68;11;–;20;1;90;86;11;62;13;–;23;1;90;82;13;59;10;–;21;1;90;77;10;58;9;–;20
9185168;      Weichering;2;174;166;23;91;52;–;28;2;174;126;26;79;21;–;26;2;174;125;27;80;18;–;26;2;145;116;20;67;29;–;27;2;145;125;25;84;16;–;28;2;145;137;29;82;26;–;33
9186113;      Baar-Ebenhausen;2;221;211;52;141;18;–;35;2;216;216;50;152;14;–;37;3;291;243;57;152;34;–;41;3;275;255;57;165;33;–;45;3;278;261;62;163;36;–;49;3;278;258;53;170;35;–;52
9186116;      Ernsgaden;2;124;122;24;91;7;–;22;2;149;144;25;101;18;–;25;2;149;145;19;110;16;–;23;3;199;179;28;124;27;–;29;3;199;181;25;129;27;–;29;3;199;177;25;133;19;–;29
9186122;      Geisenfeld, St;8;638;533;62;329;138;4;98;8;638;553;60;331;161;1;105;8;646;566;77;330;156;3;107;8;678;584;58;338;185;3;108;8;683;606;75;331;195;5;121;8;699;631;91;353;186;1;127
9186125;      Gerolsbach;2;187;166;22;122;22;–;32;2;189;181;39;118;24;–;35;2;195;184;29;132;23;–;34;2;214;192;33;131;28;–;37;2;214;192;29;137;26;–;37;2;214;185;28;129;28;–;40
9186126;      Hettenshausen;2;99;97;21;67;9;–;23;2;99;97;23;62;12;–;24;2;99;86;18;53;15;–;23;2;99;89;23;51;15;–;21;2;99;93;22;61;10;–;21;2;99;93;20;59;14;–;22
9186128;      Hohenwart, M;3;174;159;24;110;25;–;34;3;174;164;26;115;23;–;37;3;186;178;40;111;27;–;39;3;211;193;35;130;28;–;42;3;211;212;39;149;24;–;49;3;247;229;48;161;20;–;50
9186130;      Ilmmünster;2;104;96;4;78;14;–;17;2;104;97;2;84;11;–;17;3;178;118;13;84;21;–;22;3;179;114;13;83;18;–;24;3;179;131;25;94;12;–;30;3;179;143;20;93;30;–;30
9186132;      Jetzendorf;2;161;151;37;93;21;–;30;2;161;145;31;99;15;–;33;2;161;160;33;106;21;–;34;2;161;145;30;97;18;–;37;3;181;163;42;99;22;–;43;3;181;162;44;101;17;–;42
9186137;      Manching, M;8;473;435;85;289;61;–;93;9;532;487;102;330;55;–;101;9;532;479;104;326;49;–;103;9;532;486;105;320;61;–;100;9;532;495;87;337;71;–;103;9;532;486;94;330;62;–;118
9186139;      Münchsmünster;1;174;161;22;121;18;–;30;2;199;173;22;127;24;–;37;2;191;174;31;117;26;–;39;2;189;180;34;111;35;–;35;2;236;193;31;132;30;–;41;2;236;188;46;120;22;–;44
9186143;      Pfaffenhofen a.d.Ilm, St;12;1149;1082;195;708;177;2;209;12;1146;1091;189;705;197;–;222;13;1215;1118;186;708;222;2;233;14;1339;1159;210;719;229;1;242;14;1372;1198;201;780;214;3;251;14;1469;1226;230;784;211;1;248
9186144;      Pörnbach;2;99;90;26;59;5;–;21;2;99;87;23;57;7;–;20;2;99;93;17;63;13;–;24;2;99;99;22;67;10;–;21;2;124;105;26;70;9;–;24;2;124;111;25;71;15;–;25
9186146;      Reichertshausen;3;235;194;32;137;25;–;42;3;235;205;33;143;29;–;44;4;322;228;46;153;29;–;44;4;322;231;51;154;26;–;49;4;322;232;46;149;37;–;53;4;322;241;47;161;33;–;58
9186147;      Reichertshofen, M;5;414;357;62;252;43;–;77;5;407;376;74;245;57;–;83;5;399;368;58;260;50;–;82;5;422;382;67;270;45;–;87;6;471;403;96;252;55;–;105;6;446;411;99;258;54;–;106
9186149;      Rohrbach;3;322;266;47;168;51;–;56;3;322;261;43;178;40;–;58;3;297;261;47;180;34;–;58;3;297;274;53;181;40;–;64;3;322;262;42;174;46;–;57;4;372;287;52;170;65;–;72
9186151;      Scheyern;3;235;212;49;136;27;–;48;3;235;226;48;147;31;–;44;3;236;229;47;155;27;–;47;3;238;227;59;140;28;–;45;3;236;219;45;137;37;–;47;3;248;230;55;143;32;–;54
9186152;      Schweitenkirchen;2;278;223;39;154;30;–;37;2;278;242;40;169;33;–;42;2;278;244;36;170;38;–;42;2;278;238;33;176;29;–;47;3;303;246;28;183;35;–;52;3;304;252;34;178;40;–;49
9186158;      Vohburg a.d.Donau, St;5;483;417;78;243;96;–;77;5;486;435;90;242;103;–;82;5;528;440;77;263;100;–;84;5;559;456;81;285;90;–;98;5;596;494;83;306;105;–;100;5;598;498;90;284;124;–;115
9186162;      Wolnzach, M;8;523;483;41;312;130;–;93;8;523;492;34;320;138;–;93;8;547;484;38;301;145;–;94;8;544;480;47;310;123;–;98;8;593;531;56;330;145;–;112;9;614;525;53;338;134;–;118
9187113;      Amerang;3;193;163;16;108;39;–;43;3;192;175;20;117;36;2;46;3;193;175;18;114;43;–;44;3;197;180;26;101;53;–;51;3;197;192;22;115;55;–;55;3;214;192;16;121;55;–;59
9187114;      Aschau i.Chiemgau;4;266;205;37;110;58;–;39;4;277;220;38;106;76;–;43;4;281;214;23;114;75;2;48;4;279;211;34;124;53;–;47;4;279;212;35;114;63;–;48;4;283;213;23;117;73;–;47
9187116;      Babensham;2;144;139;21;100;18;–;33;2;163;150;24;104;22;–;37;2;212;176;33;115;28;–;43;2;213;177;33;120;24;–;48;2;222;194;43;117;34;–;48;2;222;195;39;131;25;–;43
9187117;      Bad Aibling, St;18;975;874;125;441;259;49;177;18;977;864;141;470;251;2;171;18;985;832;142;472;213;5;168;17;914;827;109;479;237;2;175;19;1025;887;134;464;287;2;191;19;1025;900;124;489;285;2;191
9187118;      Bernau a.Chiemsee;5;228;203;29;146;28;–;46;5;255;219;27;159;33;–;47;5;255;220;26;155;39;–;55;5;261;221;29;154;38;–;50;5;261;214;27;148;39;–;53;5;298;234;37;162;35;–;59
9187120;      Brannenburg;5;423;386;80;198;103;5;95;5;423;393;68;203;114;8;97;5;423;382;60;200;114;8;102;5;461;422;87;214;118;3;100;5;493;430;83;210;133;4;102;5;493;436;69;214;149;4;128
9187121;      Breitbrunn a.Chiemsee;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9187122;      Bruckmühl, M;10;682;558;87;397;74;–;134;10;733;590;99;417;74;–;144;10;735;613;98;425;90;–;147;10;748;612;88;450;74;–;151;10;773;641;104;451;86;–;163;12;828;667;106;464;97;–;164
9187123;      Chiemsee;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9187124;      Edling;3;178;159;13;119;27;–;26;3;178;156;11;126;19;–;25;3;195;173;12;126;35;–;33;3;195;174;12;130;32;–;34;3;227;183;21;137;25;–;34;3;227;184;24;130;30;–;36
9187125;      Eggstätt;2;86;73;3;60;10;–;11;3;99;86;11;63;12;–;17;3;99;87;13;60;14;–;18;3;99;87;14;56;17;–;17;2;91;85;11;58;16;–;17;2;91;77;12;59;6;–;18
9187126;      Eiselfing;1;164;140;18;102;20;–;31;1;176;152;28;102;22;–;33;1;186;156;26;111;19;–;31;2;211;159;25;110;24;–;38;2;211;175;20;128;27;–;41;2;211;176;25;121;30;–;46
9187128;      Bad Endorf, M;7;400;363;34;223;104;2;63;7;400;350;33;219;95;3;67;7;432;377;40;216;116;5;72;7;432;369;38;223;104;4;74;7;434;393;57;223;111;2;75;7;434;393;53;230;107;3;73
9187129;      Bad Feilnbach;6;250;243;20;189;34;–;49;6;250;251;19;195;37;–;52;6;286;279;28;200;51;–;57;7;311;296;28;221;47;–;59;8;336;319;32;233;54;–;68;9;373;343;39;250;54;–;76
9187130;      Feldkirchen-Westerham;6;464;403;69;278;56;–;76;6;494;455;78;315;62;–;82;6;494;457;73;301;83;–;85;6;519;476;76;317;83;–;93;6;521;471;77;305;89;–;106;6;521;474;78;313;83;–;103
9187131;      Flintsbach a.Inn;2;148;103;13;76;14;–;22;2;148;107;21;78;8;–;25;2;148;110;31;72;7;–;26;2;148;124;28;77;19;–;25;2;148;122;25;84;13;–;26;2;148;134;29;94;11;–;27
9187132;      Frasdorf;2;128;106;24;69;13;–;26;2;128;116;17;81;18;–;26;2;128;121;16;85;20;–;25;2;128;118;13;94;11;–;27;2;148;134;17;90;27;–;29;2;128;106;16;76;14;–;29
9187134;      Griesstätt;1;163;139;21;99;19;–;42;1;163;150;22;104;24;–;43;1;175;161;21;108;32;–;44;1;175;155;29;102;24;–;50;1;175;155;14;118;23;–;54;1;175;161;22;101;38;–;49
9187137;      Großkarolinenfeld;3;249;249;26;182;41;–;44;4;274;264;26;203;35;–;48;4;279;264;21;200;43;–;40;4;279;270;22;214;34;–;50;4;279;272;21;208;43;–;49;4;279;272;21;206;45;–;56
9187138;      Gstadt a.Chiemsee;1;125;99;14;61;24;–;21;1;125;98;10;59;29;–;18;1;125;104;10;71;23;–;18;1;125;96;10;62;24;–;17;1;125;105;8;64;33;–;16;1;125;111;13;59;39;–;19
9187139;      Halfing;2;199;164;27;84;51;2;48;2;199;172;27;101;43;1;50;2;199;175;25;105;44;1;47;2;199;190;24;104;61;1;48;2;199;198;27;112;59;–;47;2;199;195;31;102;61;1;46
9187142;      Schechen;2;232;226;31;167;28;–;43;2;234;224;30;165;29;–;49;2;288;264;39;184;41;–;56;3;308;286;40;211;35;–;63;3;308;279;40;202;37;–;59;3;308;280;37;201;42;–;56
9187145;      Höslwang;1;74;74;6;42;25;1;11;1;74;75;8;43;24;–;10;1;74;59;3;36;20;–;8;1;74;76;8;40;28;–;10;1;74;72;10;36;26;–;9;1;74;64;10;41;13;–;10
9187148;      Kiefersfelden;4;302;273;36;150;85;2;45;5;327;282;34;164;80;4;51;5;327;285;36;161;88;–;56;5;327;301;35;171;95;–;59;5;327;303;38;148;116;1;62;5;327;284;37;150;94;3;56
9187150;      Kolbermoor, St;10;779;626;85;438;103;–;140;10;789;675;101;432;142;–;152;9;859;712;113;467;132;–;158;10;995;759;124;490;145;–;168;10;933;762;111;493;158;–;195;10;933;749;98;499;152;–;191
9187154;      Neubeuern, M;2;171;152;22;98;31;1;30;2;171;147;26;91;29;1;32;2;182;149;29;101;19;–;34;2;182;150;18;105;27;–;37;2;182;151;29;107;15;–;39;2;199;166;32;114;20;–;46
9187156;      Nußdorf a.Inn;1;112;79;13;61;5;–;12;1;112;86;16;56;14;–;12;1;112;91;17;67;7;–;12;1;112;93;15;72;6;–;17;1;112;97;17;69;11;–;15;1;112;102;18;73;11;–;16
9187157;      Oberaudorf;3;350;276;33;135;91;17;73;3;350;284;30;134;98;22;79;3;369;285;28;126;111;20;71;3;365;304;35;135;111;23;70;3;366;318;34;143;116;25;66;3;380;322;36;150;108;28;72
9187159;      Pfaffing;3;234;159;17;92;47;3;27;3;234;157;17;92;46;2;26;3;269;184;21;109;54;–;33;3;269;188;22;112;52;2;32;3;268;194;23;116;54;1;38;3;270;191;21;113;55;2;41
9187162;      Prien a.Chiemsee, M;7;391;393;65;248;80;–;72;7;391;393;57;251;84;1;80;8;441;408;53;273;82;–;75;8;441;403;53;261;88;1;80;8;441;425;64;277;84;–;86;8;571;536;64;284;187;1;96
9187163;      Prutting;1;152;115;21;79;15;–;22;1;152;125;21;82;22;–;24;1;152;123;21;92;10;–;23;2;177;147;24;107;16;–;32;2;177;147;21;103;23;–;33;2;177;145;22;101;22;–;29
9187164;      Ramerberg;1;75;50;–;42;8;–;5;1;75;50;–;44;6;–;7;1;75;50;–;40;10;–;7;1;75;53;1;38;14;–;6;1;87;59;9;39;11;–;9;1;87;62;11;38;13;–;9
9187165;      Raubling;7;558;472;62;301;107;2;111;7;558;475;63;296;116;–;110;7;571;470;65;290;115;–;116;7;591;495;73;292;130;–;127;7;592;501;74;300;127;–;135;7;650;519;82;305;132;–;149
9187167;      Riedering;4;221;200;12;151;37;–;35;4;260;207;24;154;29;–;40;4;252;215;16;170;29;–;44;4;251;230;23;161;46;–;45;4;250;222;23;159;40;–;47;4;251;226;22;159;45;–;47
9187168;      Rimsting;3;178;215;41;125;49;–;43;3;192;215;41;115;59;–;51;3;256;235;52;113;70;–;64;2;244;230;30;112;88;–;55;2;264;250;30;115;104;1;58;2;278;240;28;103;109;–;60
9187169;      Rohrdorf;2;344;277;39;149;88;1;53;2;369;282;37;158;87;–;55;2;369;280;36;167;77;–;57;3;419;318;43;186;89;–;69;3;429;318;51;185;82;–;65;3;429;288;40;169;79;–;75
9187170;      Rott a.Inn;2;189;158;19;117;22;–;34;2;192;155;19;113;23;–;35;2;192;148;18;103;27;–;34;2;192;149;24;106;19;–;34;2;192;168;19;116;33;–;40;3;267;212;23;122;67;–;47
9187172;      Samerberg;1;121;111;20;74;17;–;26;1;121;114;23;76;15;–;30;1;176;126;26;86;14;–;34;1;170;129;26;84;19;–;33;1;170;128;27;85;16;–;34;1;170;136;17;97;22;–;39
9187173;      Schonstett;1;83;52;12;30;10;–;19;1;83;55;6;40;9;–;18;1;83;59;6;46;7;–;19;1;94;65;12;41;12;–;20;1;94;70;12;46;12;–;16;1;94;70;10;48;12;–;19
9187174;      Söchtenau;1;107;85;13;58;14;–;12;1;107;89;13;63;13;–;13;1;107;99;9;62;28;–;14;1;107;102;9;55;38;–;16;1;107;95;12;55;28;–;16;1;107;90;12;50;28;–;18
9187176;      Soyen;2;170;122;14;89;19;–;40;2;170;126;19;95;12;–;41;2;170;131;17;94;20;–;43;2;198;147;23;98;26;–;52;2;223;157;22;106;29;–;61;2;223;160;26;107;27;–;70
9187177;      Stephanskirchen;5;530;441;91;297;53;–;100;5;536;446;89;296;61;–;100;5;521;455;87;303;65;–;104;5;534;468;90;317;61;–;108;5;534;457;85;300;72;–;112;5;534;420;69;282;69;–;106
9187179;      Tuntenhausen;4;345;288;33;207;48;–;70;4;370;296;39;195;62;–;71;4;370;307;45;196;66;–;72;5;432;300;54;193;53;–;77;5;433;317;52;227;38;–;82;5;436;310;43;224;43;–;93
9187181;      Vogtareuth;2;149;133;19;91;23;–;21;2;149;145;28;92;25;–;27;2;149;145;23;97;25;–;30;2;180;152;20;100;32;–;29;2;210;169;23;113;33;–;35;2;210;166;19;109;38;–;33
