Straßenverkehrsunfälle seit 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9273116;      Bad Abbach, M;55;39;11;28;50;–;50;16;39;26;6;20;33;–;33;13;54;39;14;25;62;–;62;15;49;34;13;21;74;1;73;15;56;44;14;30;69;–;69;12;41;36;16;20;48;–;48;5
9273119;      Biburg;16;13;2;11;18;1;17;3;8;7;2;5;8;–;8;1;10;9;2;7;12;–;12;1;8;7;1;6;12;–;12;1;5;3;1;2;3;–;3;2;6;5;–;5;7;–;7;1
9273121;      Essing, M;3;3;2;1;5;–;5;–;7;7;4;3;10;–;10;–;9;8;3;5;8;–;8;1;10;9;7;2;11;–;11;1;8;8;4;4;9;–;9;–;11;11;4;7;16;–;16;–
9273125;      Hausen;28;21;–;21;31;–;31;7;19;12;2;10;17;–;17;7;15;12;2;10;15;1;14;3;17;13;1;12;20;–;20;4;17;13;4;9;15;–;15;4;16;13;3;10;19;–;19;3
9273127;      Herrngiersdorf;5;5;4;1;7;–;7;–;2;2;1;1;2;–;2;–;2;2;2;–;3;–;3;–;1;1;1;–;3;–;3;–;2;2;1;1;2;–;2;–;2;2;1;1;3;–;3;–
9273133;      Ihrlerstein;12;10;4;6;15;–;15;2;16;13;6;7;18;–;18;3;17;12;7;5;14;–;14;5;9;9;4;5;10;–;10;–;10;7;1;6;9;1;8;3;5;3;2;1;6;–;6;2
9273137;      Kelheim, St;107;90;59;31;114;–;114;17;93;83;56;27;104;1;103;10;81;71;47;24;88;2;86;10;81;69;41;28;79;1;78;12;104;95;68;27;123;1;122;9;97;84;54;30;100;–;100;13
9273139;      Kirchdorf;3;2;1;1;4;–;4;1;3;2;–;2;2;–;2;1;2;2;1;1;2;–;2;–;3;2;1;1;3;–;3;1;5;4;–;4;6;1;5;1;4;2;–;2;12;–;12;2
9273141;      Langquaid, M;24;17;7;10;26;1;25;7;29;21;7;14;26;–;26;8;25;20;11;9;23;1;22;5;24;20;5;15;27;–;27;4;19;16;8;8;21;–;21;3;27;21;9;12;32;–;32;6
9273147;      Mainburg, St;85;66;40;26;88;–;88;19;71;58;34;24;79;–;79;13;66;57;37;20;73;2;71;9;73;54;30;24;76;1;75;19;92;75;49;26;97;–;97;17;66;52;26;26;73;–;73;14
9273152;      Neustadt a.d.Donau, St;57;45;28;17;57;2;55;12;64;55;30;25;72;–;72;9;53;46;30;16;57;–;57;7;51;44;25;19;56;1;55;7;75;65;40;25;85;2;83;10;76;67;41;26;88;1;87;9
9273159;      Painten, M;6;4;2;2;4;–;4;2;6;6;1;5;9;–;9;–;5;4;3;1;4;–;4;1;7;6;2;4;7;1;6;1;3;2;–;2;4;–;4;1;7;7;2;5;9;–;9;–
9273163;      Elsendorf;21;16;4;12;22;1;21;5;22;17;5;12;25;–;25;5;9;6;3;3;8;–;8;3;16;14;3;11;21;2;19;2;13;5;1;4;6;1;5;8;6;3;–;3;4;–;4;3
9273164;      Riedenburg, St;34;31;10;21;39;1;38;3;33;29;12;17;30;–;30;4;20;18;8;10;19;–;19;2;37;34;15;19;42;–;42;3;30;25;13;12;27;–;27;5;23;21;9;12;26;–;26;2
9273165;      Rohr i.NB, M;35;27;3;24;46;–;46;8;19;18;3;15;24;–;24;1;27;21;2;19;33;–;33;6;24;17;4;13;22;–;22;7;23;20;3;17;30;–;30;3;15;11;2;9;16;–;16;4
9273166;      Saal a.d.Donau;45;37;7;30;45;1;44;8;30;29;16;13;40;–;40;1;33;27;7;20;40;2;38;6;23;19;10;9;26;–;26;4;20;19;7;12;26;–;26;1;32;29;12;17;50;2;48;3
9273172;      Siegenburg, M;31;17;7;10;22;1;21;14;29;21;9;12;24;–;24;8;23;12;3;9;16;–;16;11;29;20;10;10;29;1;28;9;26;18;11;7;26;–;26;8;21;16;5;11;23;–;23;5
9273175;      Teugn;4;3;1;2;3;1;2;1;4;3;1;2;3;–;3;1;4;3;1;2;4;–;4;1;2;2;1;1;2;–;2;–;–;–;–;–;–;–;–;–;3;2;–;2;3;–;3;1
9273177;      Train;9;3;–;3;3;–;3;6;6;5;–;5;10;–;10;1;7;7;3;4;8;–;8;–;5;4;2;2;5;–;5;1;9;8;5;3;10;–;10;1;10;4;1;3;5;–;5;6
9273178;      Volkenschwand;7;6;1;5;6;–;6;1;6;4;–;4;4;–;4;2;8;5;2;3;5;–;5;3;5;3;–;3;3;–;3;2;6;6;2;4;6;–;6;–;5;3;–;3;3;–;3;2
9273181;      Wildenberg;9;8;1;7;10;–;10;1;4;4;2;2;6;–;6;–;2;2;–;2;2;–;2;–;2;1;–;1;1;–;1;1;1;1;–;1;1;–;1;–;6;5;–;5;6;–;6;1
9273444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9274111;      Adlkofen;20;18;5;13;28;1;27;2;18;13;3;10;17;–;17;5;18;16;6;10;21;–;21;2;14;11;3;8;15;–;15;3;16;16;2;14;16;–;16;–;5;5;1;4;5;–;5;–
9274112;      Aham;11;10;2;8;11;–;11;1;6;2;2;–;3;–;3;4;7;5;1;4;7;–;7;2;7;5;4;1;5;–;5;2;4;3;1;2;3;–;3;1;5;4;1;3;4;–;4;1
9274113;      Altdorf, M;58;52;21;31;87;–;87;6;64;54;28;26;81;–;81;10;48;41;22;19;54;–;54;7;45;36;21;15;43;1;42;9;43;36;25;11;44;–;44;7;60;54;32;22;68;–;68;6
9274114;      Altfraunhofen;3;3;–;3;3;–;3;–;9;6;2;4;6;–;6;3;14;13;1;12;13;–;13;1;10;10;1;9;14;–;14;–;5;5;2;3;5;–;5;–;6;6;3;3;7;–;7;–
9274118;      Baierbach;3;2;–;2;3;–;3;1;3;3;1;2;4;–;4;–;6;6;1;5;7;–;7;–;1;1;–;1;3;–;3;–;–;–;–;–;–;–;–;–;2;2;1;1;2;1;1;–
9274119;      Bayerbach b.Ergoldsbach;9;8;4;4;12;–;12;1;4;2;1;1;3;–;3;2;6;5;1;4;6;–;6;1;3;3;2;1;3;–;3;–;7;6;2;4;9;–;9;1;7;7;3;4;7;–;7;–
9274120;      Bodenkirchen;23;20;6;14;29;1;28;3;30;23;8;15;33;–;33;7;15;12;5;7;14;–;14;3;23;16;4;12;19;–;19;7;21;17;9;8;21;–;21;4;18;14;3;11;14;–;14;4
9274121;      Buch a.Erlbach;21;18;7;11;30;1;29;3;13;9;4;5;10;–;10;4;9;7;5;2;8;–;8;2;12;9;3;6;11;–;11;3;21;17;4;13;21;–;21;4;14;12;6;6;14;–;14;2
9274124;      Eching;19;13;2;11;19;–;19;6;22;21;7;14;27;2;25;1;23;22;6;16;34;–;34;1;22;17;5;12;22;–;22;5;20;15;5;10;16;–;16;5;18;14;6;8;20;–;20;4
9274126;      Ergolding, M;117;98;63;35;145;–;145;19;95;85;57;28;107;–;107;10;81;66;40;26;88;1;87;15;67;62;47;15;82;1;81;5;84;74;61;13;104;1;103;10;90;82;61;21;111;1;110;8
9274127;      Ergoldsbach, M;34;26;10;16;36;1;35;8;46;34;10;24;54;–;54;12;21;14;6;8;17;–;17;7;41;28;9;19;35;–;35;13;30;25;11;14;28;–;28;5;24;18;11;7;25;–;25;6
9274128;      Essenbach, M;77;63;22;41;98;3;95;14;83;63;23;40;93;–;93;20;67;54;19;35;85;–;85;13;67;56;20;36;80;–;80;11;78;58;19;39;76;–;76;20;76;58;23;35;80;–;80;18
9274132;      Furth;14;10;2;8;15;–;15;4;21;17;4;13;29;1;28;4;4;4;2;2;4;–;4;–;12;11;4;7;15;–;15;1;12;11;4;7;11;–;11;1;18;14;5;9;18;–;18;4
9274134;      Geisenhausen, M;42;34;13;21;46;1;45;8;37;28;10;18;41;–;41;9;22;21;9;12;25;–;25;1;32;27;11;16;34;–;34;5;39;28;15;13;34;–;34;11;30;28;10;18;37;–;37;2
9274135;      Gerzen;9;7;3;4;9;–;9;2;8;6;1;5;11;1;10;2;7;4;2;2;5;–;5;3;6;4;1;3;4;–;4;2;10;8;2;6;12;–;12;2;8;8;2;6;9;–;9;–
9274141;      Hohenthann;19;16;2;14;21;–;21;3;19;17;2;15;26;1;25;2;15;10;2;8;12;2;10;5;16;14;4;10;18;–;18;2;8;8;3;5;8;–;8;–;13;12;4;8;13;–;13;1
9274145;      Kröning;7;7;1;6;8;–;8;–;9;8;1;7;11;–;11;1;6;5;1;4;7;–;7;1;4;3;–;3;4;–;4;1;11;9;3;6;13;1;12;2;7;4;2;2;4;–;4;3
9274146;      Kumhausen;37;28;13;15;36;2;34;9;26;23;13;10;28;1;27;3;20;15;4;11;17;–;17;5;16;14;7;7;25;–;25;2;15;14;7;7;16;–;16;1;27;23;9;14;32;2;30;4
9274153;      Neufahrn i.NB;23;20;12;8;27;3;24;3;15;12;4;8;17;–;17;3;13;10;3;7;12;–;12;3;19;14;6;8;24;–;24;5;17;12;2;10;17;–;17;5;19;11;3;8;15;–;15;8
9274154;      Neufraunhofen;3;3;–;3;5;–;5;–;2;1;1;–;1;–;1;1;1;1;–;1;2;–;2;–;3;2;2;–;2;–;2;1;4;2;1;1;2;–;2;2;1;1;–;1;1;–;1;–
9274156;      Niederaichbach;26;22;9;13;28;–;28;4;21;17;5;12;20;–;20;4;13;11;5;6;15;–;15;2;18;15;10;5;18;–;18;3;18;15;8;7;17;–;17;3;10;8;5;3;10;–;10;2
9274165;      Obersüßbach;8;8;1;7;11;1;10;–;6;4;1;3;4;–;4;2;9;9;1;8;11;–;11;–;5;3;1;2;3;–;3;2;3;3;–;3;3;–;3;–;9;8;2;6;11;–;11;1
9274172;      Pfeffenhausen, M;21;17;8;9;23;–;23;4;19;17;5;12;22;–;22;2;15;13;3;10;19;–;19;2;14;12;3;9;20;–;20;2;22;19;7;12;28;2;26;3;12;11;4;7;17;–;17;1
9274174;      Postau;11;11;3;8;13;–;13;–;18;16;1;15;21;–;21;2;14;14;3;11;17;–;17;–;15;11;2;9;15;3;12;4;9;9;2;7;17;–;17;–;8;6;–;6;8;–;8;2
9274176;      Rottenburg a.d.Laaber, St;28;25;13;12;28;3;25;3;32;26;14;12;33;–;33;6;24;22;10;12;22;–;22;2;41;37;21;16;42;–;42;4;21;18;12;6;19;–;19;3;25;21;12;9;33;–;33;4
9274179;      Schalkham;3;3;–;3;3;–;3;–;1;1;–;1;1;–;1;–;2;1;–;1;1;–;1;1;–;–;–;–;–;–;–;–;1;1;–;1;1;–;1;–;2;2;–;2;2;1;1;–
9274182;      Tiefenbach;12;12;4;8;13;–;13;–;15;14;2;12;21;–;21;1;10;8;3;5;11;1;10;2;12;12;1;11;13;1;12;–;12;10;4;6;12;–;12;2;7;7;2;5;8;–;8;–
9274183;      Velden, M;23;20;9;11;32;1;31;3;29;27;6;21;35;1;34;2;24;21;7;14;21;–;21;3;21;13;7;6;16;–;16;8;22;15;5;10;17;–;17;7;27;24;9;15;29;1;28;3
9274184;      Vilsbiburg, St;73;60;34;26;74;–;74;13;62;52;29;23;73;1;72;10;41;33;18;15;45;–;45;8;52;42;19;23;47;1;46;10;55;38;22;16;45;–;45;17;48;41;25;16;58;1;57;7
9274185;      Vilsheim;4;3;–;3;8;–;8;1;12;10;5;5;18;–;18;2;8;7;–;7;11;1;10;1;10;9;4;5;13;–;13;1;6;5;2;3;9;–;9;1;9;7;2;5;12;1;11;2
9274187;      Weihmichl;12;10;3;7;12;1;11;2;9;8;2;6;9;–;9;1;5;5;–;5;10;–;10;–;11;9;–;9;15;–;15;2;12;9;3;6;12;1;11;3;13;9;3;6;9;–;9;4
9274188;      Weng;4;3;–;3;6;–;6;1;2;2;–;2;2;–;2;–;5;1;1;–;1;–;1;4;1;1;–;1;1;–;1;–;3;2;–;2;2;–;2;1;7;6;3;3;7;–;7;1
9274191;      Wörth a.d.Isar;23;18;10;8;26;1;25;5;21;15;3;12;30;–;30;6;24;16;5;11;24;–;24;8;16;13;6;7;28;–;28;3;19;14;3;11;19;–;19;5;20;15;7;8;26;–;26;5
9274193;      Wurmsham;1;1;–;1;1;–;1;–;5;4;1;3;5;–;5;1;3;3;–;3;3;–;3;–;–;–;–;–;–;–;–;–;2;2;–;2;3;1;2;–;1;1;–;1;1;–;1;–
9274194;      Bruckberg;21;17;8;9;22;–;22;4;17;14;8;6;15;–;15;3;17;15;11;4;19;2;17;2;17;16;10;6;21;–;21;1;19;14;7;7;19;–;19;5;13;12;6;6;13;–;13;1
9275111;      Aicha vorm Wald;21;16;1;15;24;1;23;5;23;18;1;17;29;–;29;5;15;14;2;12;20;–;20;1;15;12;2;10;19;–;19;3;15;13;2;11;22;–;22;2;16;15;–;15;25;–;25;1
9275112;      Aidenbach, M;8;5;4;1;5;–;5;3;5;5;5;–;7;–;7;–;7;6;5;1;7;–;7;1;7;6;5;1;10;–;10;1;6;6;5;1;7;–;7;–;6;6;4;2;10;–;10;–
9275114;      Aldersbach;16;16;3;13;24;1;23;–;13;12;5;7;16;1;15;1;22;16;6;10;20;1;19;6;16;14;4;10;17;–;17;2;21;19;6;13;26;–;26;2;18;17;3;14;21;–;21;1
9275116;      Bad Füssing;50;44;36;8;48;–;48;6;51;39;27;12;44;1;43;12;22;20;13;7;24;–;24;2;39;34;21;13;38;–;38;5;41;34;23;11;36;–;36;7;43;35;23;12;39;–;39;8
9275117;      Beutelsbach;6;5;1;4;8;–;8;1;8;7;–;7;7;1;6;1;5;5;–;5;6;–;6;–;8;5;3;2;7;–;7;3;12;10;–;10;16;–;16;2;9;6;2;4;6;–;6;3
9275118;      Breitenberg;5;4;1;3;8;–;8;1;6;4;2;2;8;–;8;2;7;6;1;5;7;–;7;1;1;1;1;–;2;–;2;–;4;3;1;2;5;–;5;1;3;1;–;1;1;–;1;2
9275119;      Büchlberg;18;13;6;7;18;1;17;5;14;9;7;2;11;–;11;5;11;10;6;4;14;–;14;1;12;11;3;8;12;–;12;1;7;7;4;3;10;–;10;–;14;11;2;9;14;–;14;3
9275120;      Eging a.See, M;26;22;7;15;31;1;30;4;23;22;8;14;33;1;32;1;9;8;2;6;11;–;11;1;18;14;6;8;18;–;18;4;15;12;5;7;14;–;14;3;13;11;4;7;14;–;14;2
9275121;      Fürstenstein;8;7;2;5;21;1;20;1;9;8;3;5;8;–;8;1;3;2;1;1;2;–;2;1;10;9;5;4;10;–;10;1;8;5;2;3;5;–;5;3;10;10;6;4;14;–;14;–
9275122;      Fürstenzell, M;26;24;10;14;33;–;33;2;37;33;13;20;45;1;44;4;22;19;3;16;30;1;29;3;30;23;11;12;30;–;30;7;26;22;8;14;33;–;33;4;24;17;6;11;26;–;26;7
9275124;      Bad Griesbach i.Rottal, St;41;37;11;26;58;2;56;4;39;30;11;19;43;–;43;9;31;27;10;17;38;–;38;4;30;22;8;14;33;–;33;8;41;37;17;20;48;–;48;4;45;39;18;21;52;–;52;6
9275125;      Haarbach;14;14;5;9;19;–;19;–;9;8;1;7;10;–;10;1;6;5;1;4;7;–;7;1;3;2;2;–;2;–;2;1;6;6;2;4;8;–;8;–;9;8;1;7;12;–;12;1
9275126;      Hauzenberg, St;47;42;20;22;57;–;57;5;38;34;13;21;43;1;42;4;42;37;20;17;50;–;50;5;47;39;24;15;48;–;48;8;41;37;16;21;46;1;45;4;30;27;11;16;40;1;39;3
9275127;      Hofkirchen, M;20;19;3;16;26;1;25;1;18;13;1;12;20;–;20;5;13;13;2;11;18;1;17;–;22;18;6;12;26;–;26;4;20;17;1;16;29;1;28;3;18;14;1;13;20;2;18;4
9275128;      Hutthurm, M;40;36;13;23;61;1;60;4;37;32;5;27;45;1;44;5;25;21;7;14;26;–;26;4;28;21;4;17;31;1;30;7;34;29;9;20;36;1;35;5;37;31;12;19;39;–;39;6
9275130;      Kirchham;24;18;6;12;27;–;27;6;10;8;5;3;14;–;14;2;9;8;5;3;13;–;13;1;17;12;6;6;14;–;14;5;11;9;3;6;9;–;9;2;10;6;2;4;8;–;8;4
9275131;      Kößlarn, M;4;4;1;3;5;–;5;–;4;3;–;3;4;–;4;1;5;4;2;2;6;–;6;1;3;3;–;3;5;–;5;–;7;6;1;5;7;1;6;1;10;9;2;7;11;1;10;1
9275132;      Malching;4;2;–;2;3;–;3;2;5;5;1;4;8;–;8;–;4;3;1;2;4;–;4;1;6;5;1;4;7;1;6;1;3;3;–;3;3;–;3;–;7;5;–;5;8;–;8;2
9275133;      Neuburg a.Inn;36;29;4;25;49;1;48;7;28;25;4;21;33;–;33;3;23;19;3;16;29;1;28;4;18;15;4;11;21;–;21;3;22;21;1;20;26;–;26;1;27;23;3;20;34;–;34;4
9275134;      Neuhaus a.Inn;30;24;3;21;36;1;35;6;18;13;4;9;22;–;22;5;18;16;6;10;21;–;21;2;26;25;2;23;40;1;39;1;19;14;3;11;15;–;15;5;23;19;4;15;25;–;25;4
9275135;      Neukirchen vorm Wald;11;11;6;5;11;–;11;–;11;9;2;7;13;1;12;2;20;15;1;14;22;1;21;5;15;13;1;12;17;–;17;2;7;7;2;5;10;–;10;–;15;12;1;11;21;–;21;3
9275137;      Obernzell, M;19;18;8;10;24;1;23;1;13;12;3;9;14;–;14;1;17;14;12;2;19;–;19;3;3;2;1;1;2;–;2;1;14;11;4;7;14;–;14;3;18;16;5;11;25;1;24;2
9275138;      Ortenburg, M;37;30;7;23;64;–;64;7;31;24;7;17;35;–;35;7;28;26;11;15;29;–;29;2;13;11;3;8;13;–;13;2;33;29;7;22;36;–;36;4;23;19;3;16;31;1;30;4
9275141;      Pocking, St;83;72;46;26;97;–;97;11;83;69;50;19;84;1;83;14;49;40;27;13;56;–;56;9;56;49;34;15;54;1;53;7;74;63;39;24;77;2;75;11;70;63;38;25;75;–;75;7
9275143;      Rotthalmünster, M;23;20;6;14;24;2;22;3;16;14;2;12;24;1;23;2;23;19;4;15;28;–;28;4;20;18;5;13;26;–;26;2;17;15;5;10;24;–;24;2;12;11;–;11;19;1;18;1
9275144;      Ruderting;9;8;–;8;8;–;8;1;12;9;5;4;10;–;10;3;13;11;5;6;12;1;11;2;13;9;1;8;14;1;13;4;4;4;–;4;5;–;5;–;9;9;3;6;17;–;17;–
9275145;      Ruhstorf a.d.Rott, M;39;32;12;20;47;–;47;7;30;26;13;13;34;–;34;4;18;13;7;6;15;–;15;5;27;22;9;13;34;–;34;5;23;19;7;12;27;–;27;4;21;19;6;13;29;–;29;2
9275146;      Salzweg;16;14;5;9;22;1;21;2;14;14;7;7;18;–;18;–;10;8;6;2;8;–;8;2;11;10;5;5;15;–;15;1;17;15;9;6;17;–;17;2;16;14;7;7;19;–;19;2
9275148;      Sonnen;6;5;1;4;6;–;6;1;6;6;2;4;12;–;12;–;6;5;1;4;7;–;7;1;–;–;–;–;–;–;–;–;1;1;–;1;1;–;1;–;7;6;2;4;9;–;9;1
9275149;      Tettenweis;11;9;–;9;18;1;17;2;16;15;3;12;23;–;23;1;7;7;1;6;11;–;11;–;9;8;1;7;15;–;15;1;11;7;3;4;8;1;7;4;15;13;2;11;25;1;24;2
9275150;      Thyrnau;25;20;3;17;29;–;29;5;19;13;1;12;24;–;24;6;10;9;1;8;13;2;11;1;18;16;3;13;19;–;19;2;21;19;3;16;23;–;23;2;16;13;1;12;19;–;19;3
9275151;      Tiefenbach;37;29;9;20;43;–;43;8;28;24;6;18;36;2;34;4;25;23;2;21;42;1;41;2;29;23;3;20;37;–;37;6;16;10;1;9;11;–;11;6;25;19;2;17;27;–;27;6
9275152;      Tittling, M;21;16;2;14;31;1;30;5;28;21;7;14;29;–;29;7;14;10;4;6;13;–;13;4;15;14;4;10;18;–;18;1;15;9;6;3;10;–;10;6;18;15;3;12;19;1;18;3
9275153;      Untergriesbach, M;41;37;9;28;52;–;52;4;32;28;6;22;38;–;38;4;26;23;4;19;23;–;23;3;30;25;6;19;33;–;33;5;31;27;4;23;38;3;35;4;37;27;6;21;30;1;29;10
9275154;      Vilshofen an der Donau, St;90;78;38;40;108;–;108;12;80;69;28;41;97;1;96;11;62;58;17;41;77;1;76;4;55;46;23;23;55;1;54;9;86;75;33;42;101;1;100;11;66;58;24;34;87;1;86;8
9275156;      Wegscheid, M;16;12;3;9;15;–;15;4;16;13;3;10;18;–;18;3;14;11;2;9;27;1;26;3;14;11;5;6;17;–;17;3;13;12;2;10;15;2;13;1;16;14;2;12;26;1;25;2
9275159;      Windorf, M;30;17;1;16;32;–;32;13;32;29;3;26;48;1;47;3;25;23;8;15;29;–;29;2;37;33;4;29;54;–;54;4;26;22;1;21;38;–;38;4;27;21;2;19;34;–;34;6
9275160;      Witzmannsberg;1;1;–;1;1;–;1;–;3;2;1;1;2;–;2;1;4;4;1;3;4;–;4;–;2;2;1;1;2;–;2;–;3;3;1;2;3;–;3;–;3;1;–;1;1;–;1;2
9276111;      Achslach;8;6;1;5;15;1;14;2;3;3;2;1;3;–;3;–;2;2;2;–;2;–;2;–;9;8;1;7;13;–;13;1;3;3;–;3;5;–;5;–;1;1;–;1;1;–;1;–
9276113;      Arnbruck;4;3;2;1;3;–;3;1;11;9;–;9;11;2;9;2;6;5;1;4;5;–;5;1;4;4;–;4;4;–;4;–;13;11;–;11;21;–;21;2;11;8;–;8;11;–;11;3
9276115;      Bayerisch Eisenstein;7;7;–;7;8;–;8;–;16;15;1;14;16;–;16;1;6;4;1;3;4;–;4;2;7;7;1;6;9;–;9;–;6;6;1;5;7;–;7;–;9;5;2;3;10;1;9;4
9276116;      Bischofsmais;16;14;3;11;17;1;16;2;12;12;5;7;17;2;15;–;8;8;3;5;9;–;9;–;6;4;2;2;4;–;4;2;8;7;1;6;10;–;10;1;9;5;1;4;6;–;6;4
9276117;      Bodenmais, M;22;15;5;10;20;–;20;7;17;16;5;11;20;–;20;1;19;17;7;10;23;2;21;2;16;14;8;6;22;–;22;2;20;18;8;10;32;–;32;2;19;17;5;12;27;–;27;2
9276118;      Böbrach;6;5;–;5;7;1;6;1;7;7;3;4;7;–;7;–;6;5;1;4;7;–;7;1;4;3;1;2;5;–;5;1;5;5;2;3;8;–;8;–;6;5;1;4;9;–;9;1
9276120;      Drachselsried;9;8;3;5;11;–;11;1;6;5;4;1;7;–;7;1;5;5;5;–;5;–;5;–;13;10;6;4;11;–;11;3;8;6;–;6;12;–;12;2;13;10;1;9;13;1;12;3
9276121;      Frauenau;4;4;1;3;4;–;4;–;5;4;1;3;4;–;4;1;5;3;2;1;3;–;3;2;3;1;–;1;1;–;1;2;6;6;4;2;11;–;11;–;1;1;1;–;1;–;1;–
9276122;      Geiersthal;17;15;2;13;21;–;21;2;15;10;5;5;11;–;11;5;5;5;2;3;7;–;7;–;8;7;1;6;14;–;14;1;12;11;3;8;14;1;13;1;9;9;1;8;15;–;15;–
9276123;      Gotteszell;4;3;–;3;3;–;3;1;1;1;1;–;1;–;1;–;3;3;1;2;5;–;5;–;5;3;3;–;3;–;3;2;2;2;–;2;3;–;3;–;4;3;2;1;4;–;4;1
9276126;      Kirchberg i.Wald;14;13;4;9;16;–;16;1;10;8;2;6;11;–;11;2;7;5;2;3;7;–;7;2;5;5;3;2;6;–;6;–;15;11;2;9;14;–;14;4;9;9;3;6;9;–;9;–
9276127;      Kirchdorf i.Wald;11;10;1;9;13;–;13;1;4;3;–;3;4;–;4;1;6;5;1;4;5;–;5;1;7;6;2;4;10;–;10;1;12;11;1;10;16;–;16;1;5;5;1;4;9;–;9;–
9276128;      Kollnburg;14;12;–;12;21;–;21;2;15;15;2;13;21;3;18;–;18;14;2;12;18;1;17;4;7;5;1;4;5;–;5;2;17;16;1;15;24;1;23;1;16;16;3;13;22;2;20;–
9276129;      Langdorf;6;6;1;5;8;2;6;–;6;5;1;4;6;–;6;1;8;7;3;4;7;–;7;1;12;11;1;10;13;–;13;1;9;7;1;6;8;–;8;2;2;2;1;1;2;–;2;–
9276130;      Lindberg;2;1;–;1;2;–;2;1;14;13;5;8;20;1;19;1;14;13;1;12;18;–;18;1;11;8;3;5;8;–;8;3;13;9;5;4;9;–;9;4;8;6;1;5;6;–;6;2
9276134;      Patersdorf;14;10;1;9;18;–;18;4;10;10;1;9;17;–;17;–;9;6;1;5;8;–;8;3;3;3;2;1;3;–;3;–;16;11;1;10;13;–;13;5;10;10;–;10;13;–;13;–
9276135;      Prackenbach;17;14;2;12;19;–;19;3;14;14;5;9;20;1;19;–;11;10;2;8;13;–;13;1;16;15;4;11;21;–;21;1;7;7;3;4;14;–;14;–;9;8;2;6;9;1;8;1
9276138;      Regen, St;65;59;32;27;81;1;80;6;60;54;18;36;77;–;77;6;48;39;19;20;53;–;53;9;46;37;22;15;61;3;58;9;48;40;18;22;62;2;60;8;50;40;22;18;63;–;63;10
9276139;      Rinchnach;10;10;2;8;12;–;12;–;13;13;2;11;19;–;19;–;11;10;2;8;12;–;12;1;14;12;3;9;15;–;15;2;12;12;3;9;15;–;15;–;7;7;1;6;8;–;8;–
9276142;      Ruhmannsfelden, M;10;8;3;5;12;–;12;2;14;11;2;9;17;–;17;3;13;10;1;9;16;–;16;3;11;8;4;4;11;–;11;3;18;18;1;17;27;1;26;–;12;11;3;8;13;–;13;1
9276143;      Teisnach, M;16;14;7;7;16;–;16;2;14;10;7;3;12;–;12;4;11;9;4;5;9;–;9;2;12;11;5;6;13;–;13;1;11;10;5;5;16;–;16;1;9;7;5;2;9;–;9;2
9276144;      Viechtach, St;39;29;11;18;39;1;38;10;44;36;19;17;48;–;48;8;39;33;16;17;46;–;46;6;49;41;18;23;48;–;48;8;34;25;11;14;32;–;32;9;34;32;17;15;40;–;40;2
9276146;      Zachenberg;7;6;2;4;10;–;10;1;10;9;2;7;12;–;12;1;3;3;–;3;3;–;3;–;12;9;1;8;15;–;15;3;9;6;2;4;7;–;7;3;3;3;2;1;4;–;4;–
9276148;      Zwiesel, St;41;37;26;11;40;–;40;4;40;36;20;16;52;–;52;4;28;22;17;5;29;–;29;6;21;19;13;6;24;–;24;2;20;17;11;6;17;–;17;3;25;21;13;8;29;1;28;4
9277111;      Arnstorf, M;32;31;15;16;47;–;47;1;36;34;17;17;45;1;44;2;25;23;6;17;34;1;33;2;38;34;12;22;41;1;40;4;34;28;11;17;38;1;37;6;22;21;9;12;27;–;27;1
9277112;      Bayerbach;4;3;–;3;4;–;4;1;4;3;1;2;6;1;5;1;3;3;2;1;4;–;4;–;1;1;–;1;1;1;–;–;3;3;1;2;3;–;3;–;5;4;4;–;4;–;4;1
9277113;      Bad Birnbach, M;24;21;8;13;29;–;29;3;37;33;12;21;45;–;45;4;27;19;9;10;25;2;23;8;25;21;11;10;23;–;23;4;29;26;11;15;34;–;34;3;21;20;9;11;25;2;23;1
9277114;      Dietersburg;9;6;1;5;8;–;8;3;13;12;–;12;23;–;23;1;10;10;–;10;14;1;13;–;10;10;2;8;19;–;19;–;13;13;1;12;18;–;18;–;11;11;–;11;15;–;15;–
9277116;      Eggenfelden, St;85;68;34;34;87;1;86;17;66;54;34;20;61;–;61;12;51;46;29;17;61;–;61;5;54;49;30;19;64;–;64;5;77;63;45;18;84;1;83;14;74;63;42;21;85;1;84;11
9277117;      Egglham;4;3;3;–;3;–;3;1;9;6;3;3;7;–;7;3;4;4;1;3;5;–;5;–;3;2;–;2;3;–;3;1;5;5;2;3;7;–;7;–;1;–;–;–;–;–;–;1
9277118;      Ering;7;6;4;2;7;–;7;1;4;4;1;3;5;–;5;–;6;4;–;4;4;–;4;2;8;7;3;4;9;1;8;1;13;12;5;7;20;2;18;1;3;2;–;2;3;1;2;1
9277119;      Falkenberg;22;17;3;14;22;–;22;5;19;16;5;11;24;1;23;3;13;12;2;10;13;–;13;1;15;8;1;7;10;–;10;7;15;14;4;10;17;1;16;1;16;14;2;12;26;–;26;2
