Baugenehmigungen seit 2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9178140;      Marzling;10;10;–;–;13;–;1;12;1;–;–;1;6;3;1;2;10;7;–;3;32;14;6;12;1;1;–;–;2;–;1;1;9;4;1;4;35;14;16;5;6;6;–;–;6;–;-1;7;3;3;–;–;4;–;1;3;–;–;–;–;–;–;–;–
9178142;      Mauern;17;13;2;2;28;1;15;12;8;6;–;2;24;10;9;5;24;13;7;4;45;8;12;25;4;4;–;–;4;–;–;4;12;8;2;2;39;7;18;14;16;15;1;–;17;1;1;15;8;4;1;3;17;6;6;5;10;5;–;5;30;–;19;11
9178143;      Moosburg a.d.Isar, St;58;41;5;12;180;33;101;46;40;22;7;11;140;32;71;37;86;55;5;26;237;54;106;77;72;46;10;16;276;92;124;60;79;51;14;14;222;57;102;63;51;25;11;15;144;40;55;49;21;12;5;4;43;6;13;24;39;27;3;9;95;25;42;28
9178144;      Nandlstadt, M;20;12;1;7;53;13;24;16;15;11;2;2;23;2;5;16;11;11;–;–;13;–;1;12;23;16;3;4;49;19;9;21;15;11;2;2;24;–;8;16;51;43;6;2;69;10;14;45;28;19;7;2;43;5;12;26;7;4;2;1;20;1;7;12
9178145;      Neufahrn b.Freising;35;25;5;5;85;17;34;34;37;22;3;12;122;31;64;27;60;42;7;11;155;37;51;67;22;9;2;11;78;23;37;18;23;10;2;11;105;42;41;22;24;18;2;4;74;32;19;23;48;40;2;6;106;39;27;40;21;16;1;4;48;14;21;13
9178150;      Paunzhausen;5;2;2;1;11;1;7;3;4;1;2;1;9;2;5;2;5;5;–;–;5;–;–;5;14;8;4;2;23;1;7;15;5;4;–;1;14;–;10;4;5;4;–;1;10;2;5;3;6;5;1;–;13;3;1;9;4;3;1;–;5;1;1;3
9178155;      Wang;5;3;2;–;9;1;1;7;6;6;–;–;7;1;1;5;15;14;1;–;17;1;1;15;5;5;–;–;5;–;–;5;2;–;2;–;4;–;-1;5;5;5;–;–;5;–;–;5;6;6;–;–;6;–;–;6;16;13;2;1;20;4;3;13
9178156;      Wolfersdorf;9;7;2;–;14;2;–;12;8;4;1;3;20;7;3;10;10;6;3;1;16;3;5;8;3;2;–;1;8;4;2;2;9;8;–;1;14;1;3;10;4;3;–;1;10;2;7;1;5;4;1;–;6;–;2;4;2;–;1;1;5;–;5;–
9178157;      Zolling;9;5;4;–;15;2;2;11;7;4;3;–;11;1;–;10;7;2;1;4;43;15;23;5;9;7;2;–;12;1;4;7;23;16;5;2;36;8;8;20;12;10;–;2;33;2;17;14;14;10;2;2;29;12;1;16;15;12;3;–;18;–;3;15
9179111;      Adelshofen;3;3;–;–;3;–;–;3;21;15;5;1;28;3;11;14;11;8;3;–;14;2;4;8;11;9;1;1;24;4;10;10;12;7;5;–;17;–;9;8;11;3;5;3;30;7;14;9;12;10;2;–;15;1;4;10;6;6;–;–;7;–;-1;8
9179113;      Alling;19;18;–;1;35;12;6;17;21;18;1;2;35;4;13;18;5;4;–;1;9;-1;7;3;9;6;1;2;22;2;10;10;7;7;–;–;7;–;2;5;21;15;4;2;32;4;15;13;7;2;1;4;29;7;22;0;2;–;–;2;9;5;4;0
9179114;      Althegnenberg;7;7;–;–;8;–;–;8;10;8;–;2;17;6;2;9;7;4;2;1;14;4;5;5;10;6;3;1;16;1;7;8;5;5;–;–;5;–;–;5;5;3;2;–;7;–;2;5;1;1;–;–;1;–;–;1;2;–;–;2;15;4;10;1
9179117;      Egenhofen;13;12;1;–;16;1;2;13;9;6;2;1;18;2;10;6;6;5;–;1;16;4;5;7;11;10;1;–;13;–;–;13;12;11;1;–;13;-1;4;10;17;16;–;1;27;5;6;16;13;11;2;–;15;1;3;11;7;5;2;–;12;3;3;6
9179118;      Eichenau;27;25;1;1;39;1;15;23;15;13;2;–;17;2;3;12;17;15;2;–;20;–;8;12;9;8;1;–;9;–;–;9;20;20;–;–;21;–;6;15;16;16;–;–;16;–;5;11;13;9;3;1;26;7;12;7;10;8;1;1;12;2;2;8
9179119;      Emmering;4;1;1;2;28;1;23;4;11;10;1;–;16;2;7;7;11;6;–;5;43;11;27;5;9;8;–;1;15;6;2;7;4;3;–;1;17;2;4;11;9;8;1;–;11;–;7;4;16;13;1;2;27;5;8;14;9;8;1;–;15;2;3;10
9179121;      Fürstenfeldbruck, GKSt;37;26;1;10;106;34;38;34;60;52;3;5;111;24;33;54;56;27;4;25;250;94;128;28;43;25;1;17;241;71;133;37;43;25;4;14;155;59;69;27;50;33;6;11;135;43;66;26;53;39;3;11;151;43;64;44;37;22;3;12;114;25;68;21
9179123;      Germering, GKSt;53;42;5;6;131;41;44;46;62;49;2;11;260;90;97;73;51;44;2;5;137;21;65;51;61;33;1;27;317;137;133;47;48;34;5;9;137;24;72;41;38;28;3;7;117;30;51;36;39;29;2;8;111;33;45;33;20;14;1;5;80;31;31;18
9179125;      Grafrath;8;6;1;1;12;3;1;8;18;15;1;2;37;3;17;17;11;10;–;1;32;4;14;14;22;18;4;–;29;-2;7;24;14;14;–;–;15;–;2;13;18;17;1;–;21;1;3;17;11;9;2;–;18;4;4;10;4;4;–;–;10;1;8;1
9179126;      Gröbenzell;28;19;1;8;68;5;39;24;32;24;2;6;63;8;27;28;31;21;7;3;69;9;28;32;27;18;2;7;78;16;36;26;28;15;5;8;70;21;32;17;31;23;3;5;57;11;27;19;26;20;3;3;50;8;27;15;23;13;3;7;62;12;27;23
9179128;      Hattenhofen;2;2;–;–;3;–;–;3;2;2;–;–;4;–;2;2;3;3;–;–;4;1;-1;4;7;6;1;–;10;2;–;8;2;2;–;–;3;–;1;2;6;5;–;1;10;–;5;5;13;11;2;–;16;1;–;15;7;4;3;–;11;2;3;6
9179130;      Jesenwang;8;7;1;–;9;–;2;7;5;4;1;–;8;1;3;4;5;4;1;–;7;–;3;4;12;9;1;2;23;7;7;9;8;7;–;1;13;1;5;7;8;5;3;–;15;–;5;10;4;3;–;1;9;1;3;5;5;3;1;1;11;2;5;4
9179131;      Kottgeisering;6;5;1;–;7;–;1;6;6;6;–;–;6;–;2;4;4;3;1;–;5;–;2;3;5;3;1;1;9;1;6;2;5;4;–;1;7;–;4;3;4;3;–;1;8;–;–;8;7;5;2;–;9;3;1;5;6;6;–;–;7;–;–;7
9179132;      Landsberied;9;7;1;1;15;2;5;8;7;5;1;1;11;–;5;6;4;3;–;1;8;–;5;3;2;1;–;1;6;2;2;2;8;8;–;–;8;–;3;5;1;–;–;1;12;5;3;4;3;3;–;–;4;–;1;3;–;–;–;–;1;–;-1;2
9179134;      Maisach;27;19;4;4;68;21;18;29;36;33;1;2;48;7;7;34;36;24;5;7;141;43;71;27;29;25;3;1;35;1;3;31;18;12;3;3;32;1;14;17;47;35;7;5;78;12;32;34;31;19;5;7;67;12;25;30;30;19;3;8;73;6;36;31
9179136;      Mammendorf;15;11;2;2;24;1;13;10;31;27;1;3;54;10;16;28;16;12;1;3;54;25;10;19;8;2;3;3;30;4;15;11;16;10;5;1;28;–;10;18;18;13;3;2;32;4;13;15;19;15;2;2;32;6;2;24;5;1;2;2;69;61;4;4
9179137;      Mittelstetten;5;4;1;–;9;1;3;5;4;2;1;1;9;2;4;3;1;–;1;–;3;–;2;1;2;2;–;–;2;–;–;2;6;5;–;1;12;4;1;7;3;3;–;–;5;–;2;3;7;7;–;–;8;–;3;5;8;6;2;–;11;–;4;7
9179138;      Moorenweis;19;14;1;4;39;8;15;16;20;17;3;–;25;–;4;21;18;16;–;2;26;1;10;15;14;14;–;–;15;–;2;13;17;15;1;1;30;9;5;16;16;13;2;1;27;9;1;17;22;20;2;–;27;5;6;16;7;5;1;1;21;2;13;6
9179140;      Oberschweinbach;1;1;–;–;5;–;3;2;7;7;–;–;7;–;-3;10;3;2;1;–;11;7;3;1;3;2;1;–;4;–;-1;5;6;6;–;–;8;1;1;6;1;1;–;–;–;1;2;-3;8;7;1;–;11;–;1;10;10;9;1;–;12;1;3;8
9179142;      Olching, St;114;107;2;5;160;20;44;96;40;29;1;10;92;26;32;34;43;27;3;13;136;24;71;41;28;20;3;5;141;46;68;27;31;16;4;11;122;31;67;24;25;14;2;9;74;26;28;20;26;21;3;2;41;7;12;22;42;32;1;9;96;13;64;19
9179145;      Puchheim, St;27;24;–;3;45;9;14;22;16;13;1;2;28;3;14;11;40;34;3;3;72;18;20;34;19;11;3;5;61;20;16;25;33;29;1;3;65;10;26;29;13;11;1;1;20;6;6;8;12;8;–;4;34;2;26;6;17;14;1;2;32;3;17;12
9179147;      Schöngeising;5;5;–;–;9;–;3;6;4;2;2;–;13;–;6;7;10;9;–;1;13;1;1;11;3;1;1;1;8;-1;6;3;4;4;–;–;7;–;3;4;4;4;–;–;4;–;–;4;5;4;1;–;6;–;0;6;1;1;–;–;1;–;-3;4
9179149;      Türkenfeld;5;3;1;1;13;5;2;6;7;4;1;2;16;-1;8;9;10;6;2;2;35;–;28;7;9;7;2;–;11;–;1;10;20;15;5;–;27;–;11;16;15;11;3;1;32;5;10;17;15;12;3;–;20;5;3;12;10;9;–;1;14;2;1;11
9180112;      Bad Kohlgrub;8;6;1;1;13;–;8;5;8;3;4;1;14;2;6;6;1;–;1;–;2;1;1;–;3;3;–;–;3;–;–;3;2;1;1;–;15;10;2;3;7;4;3;–;12;3;4;5;1;–;1;–;5;1;–;4;1;–;–;1;3;–;–;3
9180113;      Bad Bayersoien;4;2;2;–;6;1;2;3;2;1;1;–;4;1;1;2;–;–;–;–;1;–;–;1;1;–;1;–;2;–;1;1;5;4;–;1;10;2;4;4;2;–;2;–;3;–;2;1;4;4;–;–;5;–;2;3;2;–;1;1;6;1;1;4
9180114;      Eschenlohe;2;1;–;1;5;–;1;4;–;–;–;–;1;–;1;–;2;1;1;–;6;–;3;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;–;2;–;1;1;1;–;–;1;4;–;3;1;1;1;–;–;2;–;1;1
9180115;      Ettal;–;–;–;–;–;–;–;–;1;–;1;–;2;–;-1;3;–;–;–;–;–;–;–;–;1;–;1;–;2;1;1;–;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9180116;      Farchant;–;–;–;–;–;–;–;–;2;1;–;1;4;–;3;1;1;–;1;–;2;–;1;1;4;2;–;2;14;5;4;5;3;2;1;–;4;–;1;3;9;5;1;3;20;1;9;10;9;6;1;2;19;4;10;5;1;1;–;–;2;–;–;2
9180117;      Garmisch-Partenkirchen, M;18;6;6;6;59;9;28;22;14;5;–;9;105;34;66;5;14;7;1;6;67;19;38;10;14;4;1;9;108;29;68;11;15;11;1;3;29;5;11;13;35;16;5;14;125;26;64;35;13;7;2;4;40;5;23;12;21;8;5;8;78;26;37;15
9180118;      Grainau;2;1;–;1;5;3;–;2;1;1;–;–;3;–;3;–;1;1;–;–;1;–;1;–;1;1;–;–;1;–;–;1;1;–;–;1;6;3;3;–;1;–;1;–;2;–;2;0;3;1;–;2;15;4;8;3;2;–;1;1;14;1;4;9
9180119;      Großweil;1;–;1;–;5;–;2;3;6;5;1;–;10;1;3;6;1;1;–;–;1;–;–;1;7;5;–;2;16;3;4;9;4;2;1;1;7;–;4;3;8;7;1;–;10;1;1;8;2;1;1;–;3;1;1;1;–;–;–;–;4;–;4;–
9180122;      Krün;–;–;–;–;–;–;–;–;6;2;1;3;14;3;6;5;2;1;1;–;3;–;–;3;2;–;–;2;6;2;1;3;5;3;–;2;12;3;5;4;3;–;–;3;22;4;8;10;4;2;1;1;13;2;6;5;3;1;–;2;23;5;7;11
9180123;      Mittenwald, M;3;1;1;1;6;–;4;2;3;2;1;–;4;1;-1;4;8;7;–;1;11;–;–;11;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;4;1;2;1;13;3;1;9;14;9;1;4;94;52;29;13;4;3;–;1;10;-5;6;9
9180124;      Murnau a.Staffelsee, M;9;7;–;2;33;9;14;10;16;11;1;4;41;7;24;10;13;8;3;2;29;6;14;9;10;6;1;3;23;5;9;9;6;5;1;–;14;1;6;7;14;10;3;1;21;1;5;15;14;7;4;3;33;4;18;11;17;9;3;5;54;15;29;10
9180125;      Oberammergau;5;4;1;–;7;1;-1;7;8;4;4;–;17;8;4;5;–;–;–;–;–;–;–;–;3;2;1;–;5;–;3;2;1;1;–;–;20;16;2;2;5;4;1;–;9;–;7;2;1;–;–;1;3;2;-1;2;3;2;–;1;7;2;1;4
9180126;      Oberau;2;1;–;1;5;2;1;2;–;–;–;–;1;1;–;–;2;1;1;–;3;–;1;2;9;6;–;3;27;9;14;4;–;–;–;–;–;–;–;–;5;3;–;2;33;14;15;4;5;3;–;2;15;2;9;4;–;–;–;–;–;–;–;–
9180127;      Ohlstadt;4;3;–;1;9;1;3;5;6;2;2;2;18;8;5;5;10;9;1;–;12;1;1;10;7;5;1;1;12;1;4;7;–;–;–;–;–;–;–;–;3;3;–;–;6;–;–;6;4;–;3;1;9;3;–;6;2;1;–;1;5;–;0;5
9180128;      Riegsee;2;–;2;–;5;–;3;2;4;3;1;–;5;–;2;3;3;2;1;–;4;–;1;3;1;1;–;–;1;–;–;1;1;–;1;–;2;–;1;1;3;2;1;–;10;1;6;3;4;2;2;–;12;3;5;4;4;2;2;–;6;1;1;4
9180129;      Saulgrub;4;3;1;–;3;–;1;2;1;–;1;–;5;–;3;2;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;2;2;–;–;2;–;–;2;3;3;–;–;3;-1;2;2;2;1;–;1;4;1;1;2;3;2;–;1;6;2;2;2
9180131;      Schwaigen;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;–;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;2;–;2;–;5;3;–;2;3;3;–;–;3;–;–;3;5;4;1;–;6;1;–;5;1;1;–;–;1;–;1;–
9180132;      Seehausen a.Staffelsee;3;1;2;–;5;1;1;3;2;1;–;1;4;–;3;1;2;2;–;–;2;–;1;1;2;–;2;–;4;1;1;2;10;9;1;–;11;–;–;11;2;1;–;1;5;–;4;1;4;2;–;2;15;9;4;2;6;6;–;–;7;–;1;6
9180133;      Spatzenhausen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;–;2;1;–;1;1;–;–;1;3;–;1;2;–;–;–;–;–;–;–;–;2;2;–;–;2;–;1;1;1;1;–;–;1;–;–;1;2;–;2;–;4;–;2;2
9180134;      Uffing a.Staffelsee;6;2;4;–;11;3;5;3;3;1;2;–;5;–;1;4;9;8;1;–;11;–;2;9;8;5;1;2;18;2;9;7;3;3;–;–;3;–;–;3;1;–;1;–;2;–;1;1;–;–;–;–;–;–;–;–;1;1;–;–;2;–;2;–
9180135;      Unterammergau;3;3;–;–;3;–;1;2;3;1;1;1;11;5;4;2;2;2;–;–;2;–;2;–;2;1;–;1;13;1;11;1;1;–;–;1;4;1;2;1;10;7;3;–;17;3;6;8;3;2;1;–;4;1;1;2;1;1;–;–;2;–;1;1
9180136;      Wallgau;2;2;–;–;2;–;–;2;2;–;–;2;6;–;1;5;2;1;–;1;6;–;3;3;–;–;–;–;–;–;–;–;2;1;–;1;4;–;2;2;5;4;–;1;7;2;–;5;11;5;3;3;32;9;14;9;3;1;–;2;11;4;5;2
9180444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181111;      Apfeldorf;8;7;1;–;11;–;6;5;–;–;–;–;4;–;1;3;6;5;–;1;15;4;6;5;2;1;1;–;3;–;1;2;9;8;1;–;11;2;2;7;6;5;1;–;8;2;–;6;8;5;1;2;19;3;10;6;10;6;3;1;20;–;9;11
9181113;      Denklingen;6;5;1;–;10;1;–;9;32;27;4;1;40;4;11;25;30;28;–;2;39;2;9;28;8;7;1;–;14;2;1;11;6;3;3;–;12;–;4;8;11;8;1;2;21;4;10;7;19;18;1;–;22;1;0;21;10;8;2;–;19;2;9;8
9181114;      Dießen am Ammersee, M;37;31;3;3;26;-12;8;30;41;32;4;5;90;22;23;45;34;26;6;2;60;5;18;37;35;32;2;1;46;5;12;29;41;27;7;7;94;20;30;44;27;12;8;7;91;20;55;16;24;21;2;1;42;10;8;24;36;26;9;1;65;8;16;41
9181115;      Eching am Ammersee;5;4;1;–;12;–;9;3;1;1;–;–;2;–;3;-1;4;4;–;–;4;–;-1;5;1;1;–;–;1;–;–;1;–;–;–;–;-2;-1;-1;–;3;2;1;–;4;1;–;3;7;5;1;1;11;4;2;5;3;1;–;2;19;18;–;1
9181116;      Egling a.d.Paar;10;8;1;1;16;3;4;9;7;4;1;2;22;7;10;5;15;13;2;–;23;4;6;13;11;9;1;1;15;5;1;9;5;4;1;–;10;4;2;4;15;13;–;2;33;6;12;15;17;12;2;3;32;4;14;14;4;2;2;–;11;2;7;2
9181118;      Eresing;8;8;–;–;9;–;1;8;27;26;1;–;28;1;2;25;9;8;1;–;10;1;1;8;11;9;2;–;23;4;10;9;8;7;1;–;16;–;6;10;19;16;2;1;28;8;7;13;2;2;–;–;4;–;3;1;5;4;–;1;18;5;7;6
9181120;      Finning;12;7;4;1;20;3;5;12;5;4;1;–;5;1;-1;5;8;5;–;3;21;6;12;3;15;13;2;–;17;1;4;12;8;6;2;–;17;5;5;7;6;3;3;–;10;0;5;5;11;8;3;–;15;2;2;11;5;2;3;–;12;3;5;4
9181121;      Fuchstal;15;13;1;1;24;5;5;14;44;32;5;7;83;19;40;24;19;16;3;–;25;–;5;20;10;9;1;–;11;–;3;8;19;12;5;2;42;11;16;15;24;18;4;2;70;8;34;28;22;17;2;3;58;21;20;17;9;7;–;2;26;7;18;1
9181122;      Geltendorf;17;14;–;3;31;4;12;15;14;11;2;1;34;11;10;13;28;22;5;1;47;7;12;28;24;14;4;6;57;11;24;22;15;7;1;7;60;22;30;8;32;20;10;2;55;4;24;27;20;16;4;–;26;3;1;22;15;9;4;2;29;9;9;11
9181123;      Greifenberg;8;8;–;–;13;–;–;13;2;2;–;–;4;2;4;-2;3;2;1;–;4;–;–;4;2;–;2;–;4;–;2;2;5;2;1;2;16;–;8;8;5;5;–;–;8;2;3;3;4;3;–;1;8;–;5;3;9;6;1;2;22;4;14;4
9181124;      Hofstetten;18;16;1;1;24;1;5;18;4;4;–;–;9;1;6;2;6;5;–;1;7;–;3;4;1;1;–;–;1;–;–;1;2;2;–;–;4;1;1;2;11;10;1;–;18;1;6;11;8;8;–;–;7;–;4;3;7;6;1;–;12;1;1;10
9181126;      Hurlach;6;5;–;1;13;1;6;6;10;8;2;–;17;1;4;12;16;12;1;3;37;8;17;12;1;1;–;–;4;–;3;1;3;3;–;–;7;1;2;4;10;9;1;–;13;–;2;11;6;6;–;–;6;–;–;6;2;2;–;–;8;2;4;2
9181127;      Igling;13;13;–;–;14;–;–;14;1;1;–;–;3;1;1;1;8;8;–;–;9;1;2;6;5;3;2;–;8;2;1;5;13;8;3;2;42;2;25;15;6;4;2;–;11;–;3;8;2;2;–;–;2;-1;–;3;13;13;–;–;14;–;-1;15
9181128;      Kaufering, M;6;5;–;1;11;–;–;11;4;4;–;–;26;6;9;11;14;12;–;2;73;61;–;12;12;10;2;–;19;3;1;15;21;18;1;2;29;1;10;18;22;21;–;1;31;–;15;16;25;15;2;8;65;15;34;16;10;3;–;7;129;67;57;5
9181129;      Kinsau;5;4;–;1;10;2;4;4;5;5;–;–;5;–;–;5;4;3;1;–;9;1;4;4;3;3;–;–;3;–;-1;4;4;1;2;1;9;1;5;3;2;1;1;–;5;-1;–;6;8;5;2;1;18;4;4;10;3;3;–;–;3;–;1;2
9181130;      Landsberg am Lech, GKSt;36;19;3;14;231;58;127;46;36;23;3;10;180;57;85;38;47;37;–;10;201;82;82;37;34;23;5;6;106;26;48;32;41;17;5;19;258;72;153;33;32;21;4;7;109;36;46;27;22;17;4;1;52;20;15;17;32;20;1;11;227;95;97;35
9181131;      Obermeitingen;7;5;2;–;15;–;3;12;6;6;–;–;6;–;–;6;2;2;–;–;2;–;–;2;16;14;2;–;18;1;1;16;6;6;–;–;8;–;2;6;5;1;4;–;12;–;9;3;3;–;1;2;20;13;2;5;2;2;–;–;3;–;2;1
9181132;      Penzing;6;3;3;–;17;3;8;6;6;3;2;1;20;4;10;6;10;6;3;1;22;2;8;12;7;5;1;1;13;1;–;12;3;3;–;–;10;3;3;4;19;13;–;6;73;18;40;15;13;7;5;1;25;6;11;8;24;22;–;2;33;2;10;21
9181133;      Vilgertshofen;8;6;2;–;13;–;6;7;12;10;2;–;19;2;3;14;12;8;2;2;25;5;10;10;11;7;4;–;16;–;3;13;8;3;2;3;25;6;14;5;16;13;1;2;28;5;15;8;16;14;1;1;24;–;11;13;17;16;1;–;18;2;1;15
9181134;      Prittriching;14;8;4;2;37;6;20;11;8;5;–;3;22;–;13;9;15;14;1;–;20;2;5;13;14;11;1;2;30;6;9;15;18;16;–;2;35;4;16;15;11;9;2;–;16;1;5;10;20;17;–;3;33;5;11;17;4;4;–;–;8;2;2;4
9181135;      Reichling;6;6;–;–;6;–;–;6;5;4;1;–;8;–;3;5;8;7;–;1;16;–;3;13;8;5;3;–;11;2;–;9;9;5;3;1;22;3;11;8;7;4;2;1;18;1;10;7;8;8;–;–;10;–;-1;11;3;2;–;1;10;3;6;1
9181137;      Rott;6;6;–;–;10;3;-3;10;6;2;4;–;11;2;3;6;12;9;2;1;17;1;3;13;6;5;1;–;6;1;-1;6;10;5;3;2;23;5;10;8;9;7;2;–;14;1;3;10;2;1;–;1;8;6;-1;3;3;2;1;–;4;–;1;3
9181138;      Scheuring;4;3;1;–;12;6;2;4;8;7;–;1;24;9;3;12;1;1;–;–;1;–;–;1;4;4;–;–;5;–;1;4;2;2;–;–;2;–;–;2;5;4;1;–;12;1;4;7;5;5;–;–;6;–;1;5;7;4;2;1;20;5;11;4
9181139;      Schondorf am Ammersee;17;13;–;4;32;8;10;14;6;5;–;1;12;2;–;10;5;4;–;1;11;1;4;6;9;6;3;–;15;4;4;7;28;19;8;1;39;7;4;28;10;6;3;1;16;3;4;9;4;3;1;–;8;1;4;3;15;12;1;2;27;3;12;12
9181140;      Schwifting;4;2;2;–;6;2;1;3;6;5;1;–;8;–;4;4;2;2;–;–;2;–;1;1;2;2;–;–;3;–;1;2;5;5;–;–;6;–;1;5;1;–;–;1;3;1;2;–;–;–;–;–;–;–;–;0;–;–;–;–;2;2;–;–
9181141;      Pürgen;14;13;–;1;17;–;2;15;12;12;–;–;16;2;3;11;3;3;–;–;5;–;1;4;17;14;3;–;23;3;6;14;13;9;3;1;19;2;5;12;14;10;1;3;36;7;15;14;12;9;2;1;34;19;2;13;15;12;3;–;23;2;8;13
9181142;      Thaining;3;–;3;–;6;1;2;3;8;6;2;–;13;2;5;6;7;3;4;–;12;2;2;8;3;3;–;–;5;3;-1;3;5;1;3;1;16;3;7;6;5;4;1;–;7;1;–;6;2;1;–;1;10;3;1;6;4;2;1;1;7;2;3;2
9181143;      Unterdießen;11;8;3;–;14;2;3;9;5;3;2;–;9;–;5;4;1;1;–;–;1;–;–;1;4;1;–;3;15;11;3;1;4;1;2;1;11;3;5;3;3;1;1;1;7;2;2;3;14;14;–;–;14;–;-3;17;3;2;–;1;6;–;5;1
9181144;      Utting am Ammersee;5;5;–;–;11;1;3;7;17;12;1;4;33;2;7;24;16;13;2;1;29;3;10;16;7;6;–;1;13;2;2;9;18;8;3;7;108;46;48;14;18;10;4;4;48;14;23;11;15;11;3;1;25;1;6;18;5;4;–;1;6;-2;0;8
9181145;      Weil;16;10;5;1;33;7;12;14;9;6;–;3;22;6;2;14;15;15;–;–;20;2;6;12;16;14;–;2;35;5;18;12;10;6;2;2;19;2;5;12;31;28;2;1;45;3;2;40;27;25;–;2;49;12;19;18;18;14;2;2;27;8;4;15
9181146;      Windach;6;2;2;2;30;5;16;9;12;10;2;–;20;2;7;11;6;6;–;–;6;–;–;6;11;9;–;2;21;–;6;15;8;6;–;2;15;1;1;13;2;1;–;1;18;7;9;2;31;24;6;1;51;8;18;25;13;8;3;2;25;3;7;15
9181444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9182111;      Bad Wiessee;8;3;2;3;30;9;17;4;23;20;1;2;63;29;17;17;8;4;–;4;53;27;21;5;15;8;2;5;81;33;37;11;16;13;–;3;73;50;3;20;10;4;3;3;28;4;14;10;2;–;1;1;26;12;13;1;3;1;1;1;21;9;10;2
9182112;      Bayrischzell;6;3;1;2;14;2;7;5;1;1;–;–;1;–;–;1;4;3;1;–;8;1;3;4;3;3;–;–;9;-3;11;1;1;–;1;–;2;–;-1;3;1;1;–;–;1;–;–;1;4;3;1;–;8;2;0;6;3;2;1;–;5;2;-1;4
9182114;      Fischbachau;12;9;2;1;30;7;5;18;5;2;2;1;16;2;10;4;8;6;2;–;28;6;12;10;9;6;2;1;20;1;3;16;20;13;2;5;55;6;29;20;18;15;–;3;41;6;17;18;12;9;1;2;27;4;4;19;9;8;1;–;22;4;11;7
9182116;      Gmund a.Tegernsee;17;14;–;3;42;9;15;18;13;8;4;1;30;8;14;8;13;11;1;1;35;9;10;16;16;9;4;3;50;10;22;18;8;4;4;–;19;4;5;10;19;13;3;3;47;7;22;18;9;8;–;1;20;9;0;11;1;1;–;–;–;1;1;-2
9182119;      Hausham;11;7;1;3;79;52;18;9;5;4;1;–;9;1;–;8;11;5;2;4;32;1;23;8;16;12;2;2;31;-1;10;22;14;11;2;1;18;1;2;15;11;6;3;2;25;9;8;8;15;8;–;7;96;35;52;9;27;24;3;–;32;–;8;24
9182120;      Holzkirchen, M;36;28;5;3;57;6;20;31;56;44;5;7;131;35;47;49;23;18;–;5;50;15;8;27;46;39;2;5;96;22;24;50;40;24;6;10;110;30;47;33;40;25;4;11;115;28;57;30;31;26;3;2;69;21;20;28;25;19;3;3;99;51;28;20
9182123;      Irschenberg;2;2;–;–;3;-3;1;5;2;1;–;1;14;1;11;2;14;10;2;2;44;-1;22;23;10;10;–;–;19;–;11;8;6;3;2;1;25;12;4;9;7;–;2;5;40;10;16;14;7;4;–;3;25;2;15;8;2;–;2;–;7;2;1;4
9182124;      Kreuth;10;6;2;2;30;12;11;7;4;2;1;1;6;-4;6;4;6;5;–;1;12;1;6;5;10;8;2;–;18;4;4;10;1;1;–;–;5;1;3;1;9;6;–;3;33;15;7;11;5;5;–;–;5;–;3;2;1;1;–;–;1;–;–;1
9182125;      Miesbach, St;14;10;2;2;36;10;14;12;7;7;–;–;13;2;5;6;12;10;1;1;18;–;5;13;19;14;2;3;67;13;29;25;12;11;–;1;15;–;5;10;18;13;3;2;79;34;26;19;15;15;–;–;19;–;3;16;13;12;–;1;19;–;6;13
9182127;      Otterfing;11;10;–;1;21;3;4;14;2;2;–;–;9;1;4;4;5;4;–;1;12;4;3;5;12;11;–;1;25;4;12;9;1;1;–;–;14;5;9;–;13;10;2;1;37;9;12;16;17;14;–;3;51;25;16;10;10;7;2;1;19;3;7;9
9182129;      Rottach-Egern;14;5;3;6;52;–;41;11;16;13;–;3;36;3;15;18;13;7;1;5;54;11;33;10;16;5;5;6;50;7;31;12;11;7;1;3;56;25;20;11;19;10;6;3;40;8;12;20;10;1;1;8;51;20;25;6;13;5;1;7;65;24;35;6
